"","geneID","transcript_id","chromosome_RefSeq","start","stop"
"40034","111981809","XM_024013255.1","NC_036860.1",75823063,75832934
"40035","111981810","XM_024013256.1","NC_036860.1",75816215,75818626
"40036","111981810","XM_024013257.1","NC_036860.1",75816215,75818626
"40037","111981811","XM_024013260.1","NC_036840.1",896800,908909
"40038","111981812","XM_024013258.1","NC_036860.1",75814045,75816132
"40039","111981813","XM_024013259.1","NC_036860.1",75821643,75822695
"40040","111981814","XM_024013261.1","NC_036860.1",73499702,73512908
"40041","111981814","XM_024013262.1","NC_036860.1",73498196,73512908
"40042","111981814","XM_024013263.1","NC_036860.1",73498196,73512908
"40043","111981815","XM_024013264.1","NC_036860.1",75969618,75974251
"40044","111981816","XM_024013265.1","NC_036860.1",59120357,59152574
"40045","111981816","XM_024013266.1","NC_036860.1",59120357,59152576
"40046","111981816","XM_024013267.1","NC_036860.1",59120357,59152577
"40047","111981817","XM_024013268.2","NC_036860.1",4552331,4564684
"40048","111981817","XM_024013270.2","NC_036860.1",4552331,4564684
"40049","111981817","XM_024013271.2","NC_036860.1",4552331,4558358
"40050","111981817","XM_024013272.2","NC_036860.1",4552331,4564684
"40051","111981819","XM_024013273.1","NC_036860.1",11733360,11750850
"40052","111981820","XM_024013275.1","NC_036860.1",48393361,48395141
"40053","111981820","XM_024013276.1","NC_036860.1",48393361,48405679
"40054","111981821","XM_024013277.1","NC_036860.1",17396267,17402617
"40055","111981823","XM_024013279.1","NC_036860.1",71214537,71219603
"40056","111981825","XM_024013281.1","NC_036860.1",37738928,37745237
"40057","111981826","XM_024013284.1","NC_036840.1",882097,884558
"40058","111981826","XM_024013291.1","NC_036840.1",883479,894869
"40059","111981828","XM_024013282.1","NC_036860.1",70675244,70684827
"40060","111981829","XM_024013283.1","NC_036860.1",64636001,64638018
"40061","111981830","XM_024136968.1","NW_019942711.1",194067,205267
"40062","111981831","XM_024013286.1","NC_036860.1",46732494,46741930
"40063","111981831","XM_024013287.1","NC_036860.1",46732494,46741928
"40064","111981833","XM_024013288.1","NC_036860.1",54568032,54579484
"40065","111981834","XM_024013289.1","NC_036860.1",6682668,6684720
"40066","111981835","XM_024013290.1","NC_036860.1",79342774,79347449
"40067","111981836","XM_024013292.1","NC_036860.1",54884338,54916088
"40068","111981836","XM_024013293.1","NC_036860.1",54885619,54916093
"40069","111981836","XM_024013294.1","NC_036860.1",54885619,54916091
"40070","111981836","XM_024013295.1","NC_036860.1",54885619,54900641
"40071","111981836","XM_024013296.1","NC_036860.1",54885619,54894686
"40072","111981836","XM_024013297.1","NC_036860.1",54885619,54894684
"40073","111981836","XM_024013298.1","NC_036860.1",54885619,54894684
"40074","111981837","XM_024013299.2","NC_036860.1",61023735,61035898
"40075","111981838","XM_024013300.1","NC_036860.1",59155510,59172790
"40076","111981838","XM_024013301.1","NC_036860.1",59155510,59172791
"40077","111981838","XM_024013302.1","NC_036860.1",59155510,59169142
"40078","111981838","XM_024013303.1","NC_036860.1",59155510,59176643
"40079","111981839","XM_024013305.1","NC_036840.1",1322632,1326365
"40080","111981839","XM_024013314.1","NC_036840.1",1322632,1326365
"40081","111981841","XM_024013306.1","NC_036860.1",47897388,47901444
"40082","111981842","XM_024013307.1","NC_036860.1",9102,18179
"40083","111981843","XM_024013308.1","NC_036860.1",18391,20370
"40084","111981844","XM_024013309.1","NC_036860.1",17287806,17319938
"40085","111981844","XM_024013310.1","NC_036860.1",17287806,17319920
"40086","111981845","XM_024013311.1","NC_036860.1",21534127,21539885
"40087","111981845","XM_024013312.1","NC_036860.1",21534127,21539885
"40088","111981846","XM_024147807.1","NC_036860.1",67289253,67299882
"40089","111981847","XM_024013316.1","NC_036860.1",75998600,76005470
"40090","111981847","XM_024013317.1","NC_036860.1",75998600,76005412
"40091","111981847","XM_024013318.1","NC_036860.1",75998600,76005470
"40092","111981849","XM_024013319.1","NC_036860.1",18396342,18400413
"40093","111981850","XM_024013320.1","NC_036860.1",57195522,57228569
"40094","111981850","XM_024013321.1","NC_036860.1",57195522,57215485
"40095","111981851","XM_024013322.1","NC_036860.1",18442864,18610433
"40096","111981852","XM_024013327.2","NC_036840.1",1346560,1372837
"40097","111981852","XM_024013335.2","NC_036840.1",1346560,1372837
"40098","111981853","XM_024013323.2","NC_036860.1",72546839,72553071
"40099","111981855","XM_024013328.2","NC_036860.1",76629518,76636594
"40100","111981857","XM_024013330.1","NC_036860.1",45525636,45547444
"40101","111981857","XM_024013331.1","NC_036860.1",45525636,45547443
"40102","111981858","XM_024013332.1","NC_036860.1",45549661,45557374
"40103","111981858","XM_024013333.1","NC_036860.1",45547609,45557374
"40104","111981860","XM_024013336.1","NC_036860.1",18684350,18771693
"40105","111981861","XM_024013337.2","NC_036860.1",15730287,15744798
"40106","111981861","XM_024013338.2","NC_036860.1",15730416,15744799
"40107","111981861","XM_024013339.2","NC_036860.1",15730287,15744797
"40108","111981861","XM_024013340.2","NC_036860.1",15730287,15744800
"40109","111981863","XM_024013341.1","NC_036860.1",54793932,54832868
"40110","111981863","XM_024013342.1","NC_036860.1",54793932,54832868
"40111","111981863","XM_024013343.1","NC_036860.1",54793932,54832868
"40112","111981864","XM_024013348.1","NC_036840.1",1127004,1135930
"40113","111981866","XM_024013349.1","NC_036860.1",36570910,36573962
"40114","111981867","XM_024147778.1","NC_036860.1",18916991,18920763
"40115","111981868","XM_024013351.1","NC_036860.1",2997415,3018686
"40116","111981868","XM_024013352.1","NC_036860.1",2997415,3018686
"40117","111981869","XM_024013353.1","NC_036860.1",51468786,51535337
"40118","111981869","XM_024013354.1","NC_036860.1",51470218,51535337
"40119","111981870","XM_024013355.1","NC_036860.1",51490268,51493442
"40120","111981871","XM_024013360.1","NC_036840.1",971094,974677
"40121","111981872","XM_024013356.1","NC_036860.1",51538580,51549164
"40122","111981872","XM_024013357.1","NC_036860.1",51538580,51549167
"40123","111981874","XM_024013358.1","NC_036860.1",37555773,37559452
"40124","111981874","XM_024013361.1","NC_036860.1",37555773,37559452
"40125","111981874","XM_024013362.1","NC_036860.1",37555773,37560641
"40126","111981875","XM_024013363.2","NC_036860.1",3658360,3664220
"40127","111981875","XM_024013364.2","NC_036860.1",3659077,3665256
"40128","111981875","XM_024013365.2","NC_036860.1",3658427,3664220
"40129","111981875","XM_024147760.1","NC_036860.1",3658432,3664220
"40130","111981876","XM_024013366.2","NC_036860.1",3665910,3668847
"40131","111981877","XM_024013367.2","NC_036860.1",3680338,3687294
"40132","111981879","XM_024013368.1","NC_036860.1",73563808,73582240
"40133","111981880","XM_024013372.1","NC_036840.1",1245749,1249332
"40134","111981881","XM_024013369.1","NC_036860.1",43570212,43587515
"40135","111981882","XM_024013370.1","NC_036860.1",13177223,13182853
"40136","111981883","XM_024013371.1","NC_036860.1",45083420,45092871
"40137","111981885","XM_024013373.2","NC_036860.1",79246206,79253595
"40138","111981885","XM_024013374.1","NC_036860.1",79246206,79251390
"40139","111981885","XM_024013375.2","NC_036860.1",79246206,79261194
"40140","111981885","XM_024013376.2","NC_036860.1",79246206,79261196
"40141","111981886","XM_024013377.1","NC_036860.1",8374356,8387956
"40142","111981887","XM_024013378.1","NC_036860.1",7958954,7971250
"40143","111981888","XM_024013380.2","NC_036860.1",734928,737503
"40144","111981888","XM_024147798.1","NC_036860.1",734933,737503
"40145","111981889","XM_024013383.1","NC_036840.1",1241295,1245618
"40146","111981890","XM_024013381.1","NC_036860.1",7869747,7897640
"40147","111981891","XM_024013382.1","NC_036860.1",7988337,8016911
"40148","111981892","XM_024013384.1","NC_036860.1",8416729,8425476
"40149","111981893","XM_024013385.1","NC_036860.1",8403026,8416731
"40150","111981894","XM_024013386.1","NC_036860.1",8480171,8533977
"40151","111981896","XM_024013387.1","NC_036860.1",38735930,38754425
"40152","111981897","XM_024013388.1","NC_036860.1",38690170,38735313
"40153","111981898","XM_024013389.1","NC_036860.1",46492216,46494873
"40154","111981900","XM_024013390.1","NC_036860.1",19777181,19790389
"40155","111981901","XM_024013391.2","NC_036860.1",26073197,26083460
"40156","111981902","XM_024013392.1","NC_036860.1",79321304,79325066
"40157","111981902","XM_024013393.1","NC_036860.1",79322549,79325066
"40158","111981903","XM_024013394.1","NC_036860.1",75953442,75956161
"40159","111981904","XM_024013395.2","NW_019942879.1",105119,108007
"40160","111981905","XM_024013396.2","NC_036860.1",74693414,74733641
"40161","111981908","XM_024013398.2","NC_036840.1",1259758,1268128
"40162","111981911","XM_024013399.2","NC_036860.1",70388032,70403529
"40163","111981912","XM_024013400.1","NC_036860.1",61792832,61793932
"40164","111981913","XM_024013401.1","NC_036860.1",32940179,33172192
"40165","111981913","XM_024013402.1","NC_036860.1",32940179,33320246
"40166","111981914","XM_024013403.1","NC_036860.1",38157618,38224489
"40167","111981915","XM_024013404.1","NC_036860.1",12220945,12223617
"40168","111981916","XM_024013405.1","NC_036860.1",75964270,75966835
"40169","111981917","XM_024013406.1","NC_036860.1",60928296,60973028
"40170","111981917","XM_024013407.1","NC_036860.1",60928296,60973028
"40171","111981919","XM_024013408.2","NC_036860.1",76039167,76050021
"40172","111981919","XM_024013409.2","NC_036860.1",76039167,76050022
"40173","111981919","XM_024013410.2","NC_036860.1",76039167,76050021
"40174","111981920","XM_024013411.2","NC_036860.1",46053732,46056421
"40175","111981921","XM_024013412.1","NC_036860.1",46019659,46046422
"40176","111981921","XM_024013413.1","NC_036860.1",46029009,46046422
"40177","111981923","XM_024013415.1","NC_036860.1",48901887,48941840
"40178","111981923","XM_024013416.1","NC_036860.1",48901887,48941839
"40179","111981924","XM_024013417.1","NC_036860.1",48897504,48901824
"40180","111981926","XM_024013418.1","NC_036860.1",52797826,52823809
"40181","111981927","XM_024013419.1","NC_036860.1",52840312,52855702
"40182","111981927","XM_024013420.1","NC_036860.1",52840312,52855702
"40183","111981927","XM_024013421.1","NC_036860.1",52840312,52855702
"40184","111981927","XM_024013422.1","NC_036860.1",52840312,52855702
"40185","111981928","XM_024013423.1","NC_036860.1",52766822,52791132
"40186","111981929","XM_024013424.1","NC_036860.1",52828119,52838057
"40187","111981929","XM_024013425.1","NC_036860.1",52828119,52839522
"40188","111981930","XM_024013426.2","NC_036860.1",52757126,52764235
"40189","111981931","XM_024013427.1","NC_036860.1",53251424,53429761
"40190","111981932","XM_024013428.1","NC_036860.1",79409455,79413162
"40191","111981934","XM_024013429.1","NC_036860.1",9892826,9898322
"40192","111981934","XM_024013430.1","NC_036860.1",9888569,9898322
"40193","111981935","XM_024013431.1","NC_036860.1",44841794,44856194
"40194","111981935","XM_024013432.1","NC_036860.1",44836963,44856194
"40195","111981936","XM_024013433.1","NC_036860.1",75898788,75900401
"40196","111981937","XM_024013434.1","NC_036860.1",23029778,23032882
"40197","111981938","XM_024013436.1","NC_036860.1",8962548,8964338
"40198","111981939","XM_024013437.1","NC_036860.1",8979753,8981759
"40199","111981942","XM_024013440.1","NC_036860.1",59093760,59094344
"40200","111981943","XM_024013441.1","NC_036860.1",50906854,50935648
"40201","111981943","XM_024013442.1","NC_036860.1",50906854,50935650
"40202","111981943","XM_024013443.1","NC_036860.1",50906854,50921766
"40203","111981944","XM_024013445.1","NC_036860.1",61570435,61677948
"40204","111981945","XM_024013446.1","NC_036860.1",30101560,30112282
"40205","111981946","XM_024013447.1","NC_036860.1",67328623,67330186
"40206","111981946","XM_024013448.1","NC_036860.1",67328623,67330532
"40207","111981947","XM_024013449.1","NC_036860.1",67857023,67889299
"40208","111981948","XM_024013450.1","NC_036860.1",12023157,12035800
"40209","111981949","XM_024013451.1","NC_036860.1",55741176,55760315
"40210","111981951","XM_024013452.1","NC_036860.1",2008836,2154404
"40211","111981952","XM_024013453.1","NC_036860.1",2154470,2163012
"40212","111981952","XM_024013454.1","NC_036860.1",2154470,2163013
"40213","111981952","XM_024013455.1","NC_036860.1",2154470,2163013
"40214","111981954","XM_024147816.1","NC_036860.1",76708090,76713108
"40215","111981955","XM_024013458.1","NC_036860.1",43760977,43798937
"40216","111981955","XM_024013459.1","NC_036860.1",43765142,43798936
"40217","111981956","XM_024013460.1","NC_036860.1",46008276,46018886
"40218","111981957","XM_024013461.1","NC_036860.1",21637438,21660690
"40219","111981957","XM_024013462.1","NC_036860.1",21637438,21660690
"40220","111981957","XM_024013463.1","NC_036860.1",21637438,21660690
"40221","111981959","XM_024013464.1","NC_036860.1",70742881,70760154
"40222","111981960","XM_024013465.1","NC_036860.1",46519926,46524412
"40223","111981961","XM_024013466.1","NC_036860.1",53795058,53917445
"40224","111981962","XM_024013645.2","NC_036838.1",3484951,3487415
"40225","111981962","XM_024147855.1","NC_036838.1",3485131,3487415
"40226","111981962","XM_024147865.1","NC_036838.1",3485131,3487415
"40227","111981963","XM_024013467.1","NC_036860.1",1149547,1155059
"40228","111981964","XM_024013468.1","NC_036860.1",27474564,27783600
"40229","111981965","XM_024013469.1","NC_036860.1",20810885,20822255
"40230","111981966","XM_024013470.1","NC_036860.1",32704251,32907366
"40231","111981966","XM_024013471.1","NC_036860.1",32379784,32907366
"40232","111981967","XM_024013472.1","NC_036860.1",75468364,75470601
"40233","111981968","XM_024013473.1","NC_036860.1",75470624,75478283
"40234","111981970","XM_024013474.2","NC_036860.1",2522611,2525786
"40235","111981971","XM_024013475.1","NC_036860.1",58141309,58154113
"40236","111981971","XM_024013476.1","NC_036860.1",58141309,58154113
"40237","111981971","XM_024013477.1","NC_036860.1",58141101,58154113
"40238","111981971","XM_024013478.1","NC_036860.1",58141520,58154113
"40239","111981972","XM_024013479.1","NC_036860.1",69279326,69287854
"40240","111981973","XM_024013480.1","NC_036860.1",30413677,30422177
"40241","111981974","XM_024013481.2","NC_036860.1",21105438,21111995
"40242","111981975","XM_024013482.1","NC_036860.1",71024129,71027642
"40243","111981976","XM_024013483.1","NC_036860.1",71038015,71048192
"40244","111981978","XM_024013484.1","NC_036860.1",45866036,45870079
"40245","111981978","XM_024013485.1","NC_036860.1",45866036,45870080
"40246","111981978","XM_024013486.1","NC_036860.1",45866036,45870080
"40247","111981978","XM_024013487.1","NC_036860.1",45866036,45870534
"40248","111981980","XM_024013492.1","NC_036860.1",68899524,68902449
"40249","111981982","XM_024013493.1","NC_036860.1",11128421,11287532
"40250","111981983","XM_024013494.1","NC_036860.1",72847187,72849312
"40251","111981983","XM_024013495.2","NC_036860.1",72847226,72849312
"40252","111981984","XM_024136029.1","NW_019942602.1",5925,22922
"40253","111981985","XM_024139830.1","NW_019943282.1",58669,105942
"40254","111981990","XM_024013497.2","NC_036860.1",74890967,74920960
"40255","111981991","XM_024013498.1","NC_036860.1",48264781,48272241
"40256","111981991","XM_024013500.1","NC_036860.1",48264781,48272241
"40257","111981992","XM_024140083.1","NW_019943354.1",117021,127829
"40258","111981993","XM_024013503.1","NC_036840.1",1565215,1569523
"40259","111981994","XM_024013501.1","NC_036860.1",20353481,20382535
"40260","111981997","XM_024013504.1","NC_036860.1",11956613,11974704
"40261","111981998","XM_024013505.1","NC_036860.1",71418781,71451652
"40262","111981999","XM_024013506.1","NC_036860.1",20650678,20653740
"40263","111982000","XM_024013507.1","NC_036860.1",6665873,6671050
"40264","111982001","XM_024013508.1","NC_036860.1",60824987,60836066
"40265","111982002","XM_024013509.1","NC_036860.1",21853225,21857409
"40266","111982004","XM_024013510.1","NC_036860.1",14495709,14511869
"40267","111982005","XM_024013511.1","NC_036860.1",14802139,14810726
"40268","111982006","XM_024013512.1","NC_036860.1",14759145,14770794
"40269","111982007","XM_024013514.1","NC_036860.1",14977158,15002974
"40270","111982009","XM_024013520.1","NC_036860.1",14676677,14683205
"40271","111982009","XM_024013521.1","NC_036860.1",14676739,14683205
"40272","111982010","XM_024013522.1","NC_036860.1",14693074,14704640
"40273","111982013","XM_024013527.1","NC_036860.1",14532138,14549583
"40274","111982014","XM_024013528.1","NC_036860.1",14836666,14848185
"40275","111982014","XM_024013529.1","NC_036860.1",14836666,14848185
"40276","111982015","XM_024013530.1","NC_036860.1",15022672,15025631
"40277","111982015","XM_024013532.1","NC_036860.1",15022672,15025631
"40278","111982018","XM_024013538.1","NC_036860.1",15096269,15102136
"40279","111982018","XM_024013539.1","NC_036860.1",15096268,15101757
"40280","111982019","XM_024013541.1","NC_036860.1",14550513,14570500
"40281","111982020","XM_024013542.1","NC_036860.1",14953635,14967853
"40282","111982020","XM_024013543.1","NC_036860.1",14953635,14967853
"40283","111982021","XM_024013544.1","NC_036860.1",15026559,15035798
"40284","111982021","XM_024013545.1","NC_036860.1",15026557,15035798
"40285","111982022","XM_024013546.1","NC_036860.1",14667311,14673145
"40286","111982022","XM_024013547.1","NC_036860.1",14667311,14673145
"40287","111982022","XM_024013549.1","NC_036860.1",14667311,14673145
"40288","111982022","XM_024013550.1","NC_036860.1",14667311,14673145
"40289","111982023","XM_024013551.1","NC_036860.1",14575968,14585484
"40290","111982023","XM_024013552.1","NC_036860.1",14575968,14585484
"40291","111982024","XM_024013554.2","NC_036840.1",1652401,1662926
"40292","111982034","XM_024013556.1","NC_036860.1",75111421,75119607
"40293","111982034","XM_024013557.1","NC_036860.1",75111421,75119607
"40294","111982036","XM_024013558.1","NC_036860.1",37754281,37757310
"40295","111982037","XM_024013559.2","NC_036860.1",18898436,18905853
"40296","111982038","XM_024013560.1","NC_036860.1",49594274,49619134
"40297","111982038","XM_024013561.1","NC_036860.1",49595429,49619134
"40298","111982039","XM_024013563.1","NC_036860.1",44941204,44945626
"40299","111982043","XM_024013568.1","NC_036860.1",52206585,52212145
"40300","111982043","XM_024013569.1","NC_036860.1",52206584,52212145
"40301","111982044","XM_024013572.1","NC_036860.1",45367627,45399391
"40302","111982044","XM_024013573.1","NC_036860.1",45367627,45399386
"40303","111982046","XM_024013574.1","NC_036860.1",5532284,5536573
"40304","111982046","XM_024013575.1","NC_036860.1",5534407,5536576
"40305","111982048","XM_024013576.1","NC_036860.1",36994390,37025901
"40306","111982048","XM_024013577.1","NC_036860.1",36994495,37025901
"40307","111982048","XM_024013578.1","NC_036860.1",36994891,37025901
"40308","111982049","XM_024013581.2","NC_036840.1",1700981,1727899
"40309","111982049","XM_024013591.2","NC_036840.1",1700981,1727899
"40310","111982050","XM_024013579.1","NC_036860.1",55545519,55572303
"40311","111982051","XM_024013580.1","NC_036860.1",7231520,7236493
"40312","111982051","XM_024013582.1","NC_036860.1",7231515,7236493
"40313","111982052","XM_024013583.1","NC_036860.1",48421154,48423996
"40314","111982052","XM_024013584.1","NC_036860.1",48421155,48423996
"40315","111982053","XM_024013585.1","NC_036860.1",42126494,42128317
"40316","111982053","XM_024013586.1","NC_036860.1",42126494,42128339
"40317","111982054","XM_024013587.1","NC_036860.1",46637733,46670804
"40318","111982054","XM_024013588.2","NC_036860.1",46637733,46670804
"40319","111982054","XM_024013589.2","NC_036860.1",46637733,46670804
"40320","111982054","XM_024013590.1","NC_036860.1",46637733,46670804
"40321","111982054","XM_024013592.1","NC_036860.1",46637733,46670803
"40322","111982054","XM_024013593.1","NC_036860.1",46651021,46670810
"40323","111982055","XM_024013594.2","NW_019944595.1",8143,12371
"40324","111982059","XM_024013595.1","NC_036860.1",70659169,70663202
"40325","111982059","XM_024013596.1","NC_036860.1",70659302,70663202
"40326","111982059","XM_024013597.1","NC_036860.1",70659301,70663202
"40327","111982062","XM_024013598.1","NC_036860.1",15778085,15842964
"40328","111982063","XM_024013599.1","NC_036860.1",31789324,31792480
"40329","111982064","XM_024013600.1","NC_036860.1",31792587,31809318
"40330","111982064","XM_024013601.1","NC_036860.1",31792587,31809155
"40331","111982065","XM_024013604.2","NC_036840.1",1745224,1758806
"40332","111982065","XM_024013612.2","NC_036840.1",1734372,1758806
"40333","111982067","XM_024013603.1","NC_036860.1",11940647,11946350
"40334","111982068","XM_024013605.2","NC_036860.1",1982088,1984953
"40335","111982069","XM_024147707.1","NC_036860.1",21415356,21449605
"40336","111982070","XM_024013607.1","NC_036860.1",21498784,21525249
"40337","111982070","XM_024013608.1","NC_036860.1",21498784,21525249
"40338","111982070","XM_024013609.1","NC_036860.1",21498784,21525249
"40339","111982071","XM_024013610.1","NC_036860.1",14281605,14290886
"40340","111982072","XM_024013611.1","NC_036860.1",64308309,64329158
"40341","111982073","XM_024013613.1","NC_036860.1",54700840,54721406
"40342","111982074","XM_024013614.1","NC_036860.1",34296587,34484860
"40343","111982074","XM_024013615.1","NC_036860.1",34296587,34484860
"40344","111982075","XM_024013616.1","NC_036860.1",33622826,33947329
"40345","111982075","XM_024013617.1","NC_036860.1",33622826,33947330
"40346","111982075","XM_024013618.1","NC_036860.1",33622826,33947330
"40347","111982075","XM_024013619.1","NC_036860.1",33622826,33946856
"40348","111982075","XM_024013620.1","NC_036860.1",33622826,33768712
"40349","111982075","XM_024013621.1","NC_036860.1",33622826,33947329
"40350","111982077","XM_024013622.1","NC_036860.1",33979068,33985802
"40351","111982077","XM_024013623.1","NC_036860.1",33979068,33985802
"40352","111982078","XM_024013624.1","NC_036860.1",33994029,34052486
"40353","111982079","XM_024013626.1","NC_036860.1",34057662,34080959
"40354","111982079","XM_024013627.1","NC_036860.1",34057662,34080960
"40355","111982080","XM_024013628.1","NC_036860.1",34091683,34104569
"40356","111982080","XM_024013629.1","NC_036860.1",34091683,34104569
"40357","111982081","XM_024013630.1","NC_036860.1",34116423,34168165
"40358","111982085","XM_024013634.1","NC_036860.1",3286442,3299244
"40359","111982086","XM_024013635.1","NC_036860.1",43732753,43738453
"40360","111982087","XM_024013636.1","NC_036860.1",38387724,38402101
"40361","111982089","XM_024013638.1","NC_036860.1",17351601,17393853
"40362","111982089","XM_024013639.1","NC_036860.1",17343360,17393853
"40363","111982090","XM_024013641.1","NC_036860.1",78815741,78826046
"40364","111982090","XM_024013642.2","NC_036860.1",78809788,78826046
"40365","111982091","XM_024013643.2","NC_036860.1",15969253,16024833
"40366","111982092","XM_024013644.1","NC_036860.1",79402674,79405969
"40367","111982093","XM_024013646.2","NC_036860.1",77953320,77964235
"40368","111982096","XM_024013667.2","NC_036860.1",3733619,3743678
"40369","111982096","XM_024013668.2","NC_036860.1",3733619,3746698
"40370","111982097","XM_024013669.1","NC_036860.1",60637953,60651447
"40371","111982098","XM_024013670.1","NC_036860.1",60085713,60097175
"40372","111982099","XM_024013671.1","NC_036860.1",58929854,58935409
"40373","111982100","XM_024013672.1","NC_036860.1",73421175,73422613
"40374","111982100","XM_024013673.1","NC_036860.1",73421175,73422613
"40375","111982100","XM_024013674.1","NC_036860.1",73421183,73422613
"40376","111982104","XM_024013675.1","NC_036860.1",47398309,47402593
"40377","111982104","XM_024013677.1","NC_036860.1",47398309,47404406
"40378","111982107","XM_024013678.2","NC_036860.1",527522,536713
"40379","111982108","XM_024013679.1","NC_036860.1",6453941,6504082
"40380","111982109","XM_024013680.1","NC_036860.1",46361609,46364749
"40381","111982110","XM_024013681.1","NC_036860.1",51431923,51439410
"40382","111982110","XM_024013682.1","NC_036860.1",51431923,51439558
"40383","111982111","XM_024013684.1","NC_036860.1",71478389,71484034
"40384","111982112","XM_024013685.1","NC_036860.1",58302140,58303575
"40385","111982113","XM_024013686.1","NC_036860.1",33456969,33465329
"40386","111982113","XM_024013687.1","NC_036860.1",33456969,33464247
"40387","111982116","XM_024013688.1","NC_036860.1",72736069,72760451
"40388","111982118","XM_024013692.1","NC_036840.1",1866104,1871660
"40389","111982119","XM_024013689.1","NC_036860.1",54873324,54882957
"40390","111982119","XM_024013690.1","NC_036860.1",54873324,54882953
"40391","111982120","XM_024013691.1","NC_036860.1",26889060,26912707
"40392","111982121","XM_024013693.1","NC_036860.1",39749594,39847313
"40393","111982122","XM_024013694.1","NC_036860.1",69063531,69080529
"40394","111982123","XM_024013695.2","NC_036860.1",78740202,78750247
"40395","111982124","XM_024013696.2","NC_036860.1",13953407,13959625
"40396","111982124","XM_024013697.1","NC_036860.1",13953407,13957153
"40397","111982125","XM_024013698.1","NC_036860.1",38335808,38375101
"40398","111982125","XM_024013699.1","NC_036860.1",38335510,38375101
"40399","111982125","XM_024013700.1","NC_036860.1",38335808,38375101
"40400","111982126","XM_024013705.1","NC_036840.1",2256350,2261270
"40401","111982127","XM_024013701.1","NC_036860.1",40800183,40823533
"40402","111982127","XM_024013702.2","NC_036860.1",40800183,40822356
"40403","111982128","XM_024013703.1","NC_036860.1",36537594,36544903
"40404","111982128","XM_024013704.1","NC_036860.1",36537594,36544903
"40405","111982128","XM_024013706.1","NC_036860.1",36537595,36544903
"40406","111982128","XM_024013707.1","NC_036860.1",36537596,36544903
"40407","111982128","XM_024013708.1","NC_036860.1",36537595,36542750
"40408","111982129","XM_024013709.1","NC_036860.1",48377274,48381574
"40409","111982130","XM_024013710.1","NC_036860.1",71590541,71594512
"40410","111982131","XM_024013711.2","NC_036860.1",1125634,1127665
"40411","111982132","XM_024147706.1","NC_036860.1",1127864,1139166
"40412","111982133","XM_024013713.1","NC_036860.1",54358981,54381299
"40413","111982133","XM_024013714.1","NC_036860.1",54358984,54381299
"40414","111982133","XM_024013715.1","NC_036860.1",54355322,54381299
"40415","111982133","XM_024013716.1","NC_036860.1",54352197,54381299
"40416","111982133","XM_024013717.1","NC_036860.1",54331933,54381299
"40417","111982133","XM_024013718.1","NC_036860.1",54355325,54381299
"40418","111982133","XM_024013720.1","NC_036860.1",54352197,54381299
"40419","111982133","XM_024013721.1","NC_036860.1",54331933,54381299
"40420","111982133","XM_024013722.1","NC_036860.1",54358301,54369508
"40421","111982133","XM_024013723.1","NC_036860.1",54358300,54368294
"40422","111982133","XM_024013724.1","NC_036860.1",54330192,54381299
"40423","111982133","XM_024013725.1","NC_036860.1",54352197,54381299
"40424","111982134","XM_024013719.2","NC_036840.1",1803530,2203620
"40425","111982138","XM_024013770.2","NC_036838.1",3478401,3484803
"40426","111982139","XM_024013728.2","NC_036840.1",1877504,1915404
"40427","111982139","XM_024013738.1","NC_036840.1",1877499,1915404
"40428","111982139","XM_024013747.2","NC_036840.1",1877170,1915404
"40429","111982139","XM_024013756.2","NC_036840.1",1877512,1915404
"40430","111982139","XM_024013765.1","NC_036840.1",1900987,1915404
"40431","111982142","XM_024013731.1","NC_036860.1",58781850,58787389
"40432","111982142","XM_024013732.1","NC_036860.1",58768837,58787389
"40433","111982143","XM_024013733.1","NC_036860.1",21276308,21284690
"40434","111982143","XM_024013734.1","NC_036860.1",21276308,21284690
"40435","111982144","XM_024013735.2","NC_036860.1",78660987,78670901
"40436","111982145","XM_024013739.1","NC_036860.1",56156856,56179293
"40437","111982145","XM_024013740.1","NC_036860.1",56158036,56179293
"40438","111982146","XM_024013741.1","NC_036860.1",36498841,36503898
"40439","111982146","XM_024013742.1","NC_036860.1",36498239,36503898
"40440","111982146","XM_024013743.1","NC_036860.1",36498837,36503898
"40441","111982147","XM_024013744.1","NC_036860.1",31527869,31558485
"40442","111982148","XM_024013745.1","NC_036860.1",14121967,14143036
"40443","111982148","XM_024013746.1","NC_036860.1",14121967,14143036
"40444","111982149","XM_024013748.1","NC_036860.1",14144281,14158877
"40445","111982149","XM_024013749.1","NC_036860.1",14145043,14158877
"40446","111982150","XM_024013750.1","NC_036860.1",57398276,57399475
"40447","111982151","XM_024013751.1","NC_036860.1",34499826,34710464
"40448","111982151","XM_024013752.1","NC_036860.1",34499826,34710464
"40449","111982151","XM_024013753.1","NC_036860.1",34499826,34710464
"40450","111982151","XM_024013754.1","NC_036860.1",34667792,34710464
"40451","111982151","XM_024013755.1","NC_036860.1",34667072,34710464
"40452","111982153","XM_024013758.1","NC_036860.1",57834191,57866652
"40453","111982154","XM_024013759.1","NC_036860.1",57748764,57768654
"40454","111982154","XM_024013760.1","NC_036860.1",57748764,57773704
"40455","111982154","XM_024013761.1","NC_036860.1",57748764,57773783
"40456","111982156","XM_024013764.1","NC_036860.1",57830052,57833057
"40457","111982158","XM_024013769.1","NC_036860.1",57897353,57900774
