"X","gene_name","gene_id","chromosome_RefSeq","start","stop","direction","direction_unique","log2FoldChange_LB_vs_PL","log2FoldChange_LB_vs_SB","log2FoldChange_PL_vs_SB","pvalue","padj","chrom"
1564,"LOC111950997",111950997,"NC_036863.1",47858926,47899153,"LB","LB",-0.965358217778707,-0.988594687498284,-0.023236469719577,5.98504257369032e-05,0.00370196324924054,"chr036863.1"
1566,"LOC111950758",111950758,"NC_036863.1",47954644,48031586,"ALL","PL",-0.448176398217445,0.420148038099648,0.868324436317093,0.000317289241161151,0.013029530265263,"chr036863.1"
1568,"LOC111950336",111950336,"NC_036863.1",48497305,48590612,"ALL","LB",0.438311243564505,0.264891902144457,-0.173419341420048,0.000864318283217534,0.0256134918108718,"chr036863.1"
1570,"LOC111951473",111951473,"NC_036864.1",305416,331513,"LB","LB",0.378018601327618,0.25775795185544,-0.120260649472179,1.21859587255928e-05,0.00112014912266965,"chr036864.1"
1573,"recql",111951399,"NC_036864.1",2488058,2528726,"PL","PL",-0.84333883508395,-0.254638232557302,0.588700602526648,7.17974994607786e-12,4.75179783931253e-09,"chr036864.1"
1574,"LOC111951474",111951474,"NC_036864.1",2548503,2579668,"LB","LB",-0.51495090654248,-0.571030706622172,-0.0560798000796917,6.20816365386971e-07,9.8010480320611e-05,"chr036864.1"
1575,"LOC111951420",111951420,"NC_036864.1",2751217,2804021,"PL","PL",0.451130780028964,0.0349669576088269,-0.416163822420137,1.66164477854159e-15,3.47283758715191e-12,"chr036864.1"
1576,"LOC111951298",111951298,"NC_036864.1",3272117,3308227,"LB","LB",1.47017426732779,1.03860234494351,-0.431571922384283,0.000306231260265289,0.0127467959592606,"chr036864.1"
1577,"LOC111951317",111951317,"NC_036864.1",3324509,3386148,"ALL","PL",0.586388601013302,0.269322343076003,-0.317066257937299,0.00060350304770667,0.0203611775908512,"chr036864.1"
1578,"LOC111951456",111951456,"NC_036864.1",6691595,6719753,"PL","PL",0.691628876369674,-0.0616687869899058,-0.753297663359579,0.00044535084610813,0.0166681263892119,"chr036864.1"
1582,"LOC111951262",111951262,"NC_036864.1",9726341,9750358,"PL","PL",1.535227483036,0.119504988134182,-1.41572249490182,4.82269610697582e-05,0.00314465674157859,"chr036864.1"
1584,"LOC111951373",111951373,"NC_036864.1",9748049,9772963,"SB","SB",-0.0775028889183476,0.721933037598256,0.799435926516603,0.000786795199838456,0.0240152093279189,"chr036864.1"
1585,"LOC111951429",111951429,"NC_036864.1",9921227,9944920,"PL","PL",0.927597354432868,0.189733149391134,-0.737864205041734,7.10743599961249e-05,0.00425400096747217,"chr036864.1"
1588,"LOC111951430",111951430,"NC_036864.1",9951182,9975643,"PL","PL",0.831315845190848,-0.314065316855197,-1.14538116204605,6.21975347287685e-07,9.8010480320611e-05,"chr036864.1"
1590,"LOC111951539",111951539,"NC_036864.1",11144686,11195805,"LB","LB",-0.54774207815803,-0.404836690368192,0.142905387789839,7.01739250088766e-05,0.00422213115470074,"chr036864.1"
1591,"LOC111951514",111951514,"NC_036864.1",11279804,11308965,"ALL","PL",0.433148231351871,0.203803969549708,-0.229344261802163,1.61351404501245e-05,0.00139896599841582,"chr036864.1"
1593,"LOC111951287",111951287,"NC_036864.1",11387604,11414790,"PL","PL",-2.62933248274329,-0.650571466925506,1.97876101581778,1.57385112712008e-17,5.6816025689035e-14,"chr036864.1"
1595,"atoh7",111951891,"NC_036865.1",4582518,4604074,"LB","LB",0.59925981315318,0.497172018146755,-0.102087795006425,0.000474812533408486,0.0174097928916445,"chr036865.1"
1596,"LOC111951657",111951657,"NC_036865.1",5473629,5516981,"ALL","SB",-0.379972681863396,-0.777594874653265,-0.397622192789869,0.000644880810503721,0.0212164183803668,"chr036865.1"
1597,"LOC111951680",111951680,"NC_036865.1",5970158,6011324,"PL","PL",0.562627170700059,0.192582367674501,-0.370044803025558,0.000634177699043138,0.0209988050888463,"chr036865.1"
1598,"LOC111951976",111951976,"NC_036865.1",6608088,6684969,"PL","PL",-0.624991924860292,0.207716543913916,0.832708468774208,0.00205836889192619,0.0463103845316651,"chr036865.1"
1600,"adgra1",111951997,"NC_036865.1",6683352,6771180,"PL","PL",-0.710773521520297,-0.0755057370028188,0.635267784517478,4.55305423366521e-05,0.00303505191089313,"chr036865.1"
1601,"csad",111951635,"NC_036865.1",7803761,7833614,"ALL","LB",0.416889215296849,0.824503246791192,0.407614031494343,0.00193735734659934,0.0441632951971641,"chr036865.1"
1604,"LOC111951875",111951875,"NC_036865.1",10323889,10359976,"PL","PL",-0.552737128747703,-0.049867151214998,0.502869977532705,0.00152839194264964,0.0376261343571626,"chr036865.1"
1606,"LOC111951915",111951915,"NC_036865.1",10733246,10763039,"PL","PL",0.135534524817362,0.000493184239324492,-0.135041340578037,0.000214917470748222,0.00983222668595841,"chr036865.1"
1608,"LOC111951621",111951621,"NC_036865.1",12548891,12572776,"PL","PL",-1.21284233946422,-0.523285680076508,0.68955665938771,3.63319425513257e-10,1.65832349277373e-07,"chr036865.1"
1609,"LOC111952015",111952015,"NC_036865.1",17956639,18005933,"PL","PL",0.473694363833591,-0.0887530521489334,-0.562447415982524,0.000619565373710829,0.0207095462879268,"chr036865.1"
1610,"LOC111951991",111951991,"NC_036865.1",19968398,19989838,"ALL","LB",0.45120278929955,0.230808618342401,-0.220394170957149,0.00126339791877233,0.0328476259106489,"chr036865.1"
1611,"LOC111951612",111951612,"NC_036865.1",20140749,20162674,"PL","PL",-0.468678905110256,0.144271340537406,0.612950245647662,7.05253156250962e-05,0.00423045360041174,"chr036865.1"
1612,"pnpt1",111951984,"NC_036865.1",21774519,21809031,"SB","SB",0.165677380891931,0.916221739116152,0.750544358224222,1.54257956900677e-06,0.000213434964060135,"chr036865.1"
1614,"LOC111951631",111951631,"NC_036865.1",21899656,21921248,"SB","SB",-0.12549134275474,-0.806325314206681,-0.680833971451941,0.00160653552718625,0.0389564273118154,"chr036865.1"
1615,"LOC111952065",111952065,"NC_036865.1",24124973,24154370,"SB","SB",-0.0671663068448888,-0.275365715291794,-0.208199408446905,0.00163481089447593,0.0393921969779363,"chr036865.1"
1619,"LOC111952194",111952194,"NC_036866.1",1241379,1299129,"SB","SB",-0.2147283951709,-0.69664673526582,-0.48191834009492,0.00206146589644632,0.0463537999704889,"chr036866.1"
1620,"LOC111952662",111952662,"NC_036866.1",1997824,2051708,"LB","LB",-1.70989145346846,-1.02555013635763,0.684341317110825,0.00178836629090544,0.0417005434009719,"chr036866.1"
1621,"LOC111952124",111952124,"NC_036866.1",8785186,8834073,"LB","LB",0.544597812767919,0.598695152544218,0.054097339776299,3.71143783570777e-06,0.000432202922158227,"chr036866.1"
1622,"LOC111952454",111952454,"NC_036866.1",9255629,9313992,"LB","LB",0.249127938630785,0.296051350082713,0.0469234114519273,0.00123815821676504,0.0324261465960786,"chr036866.1"
1624,"LOC111952820",111952820,"NC_036866.1",9741465,9770366,"PL","PL",-0.383886103141278,-0.0955926921499911,0.288293410991287,0.00168079455377872,0.0400866977360678,"chr036866.1"
1625,"LOC111952806",111952806,"NC_036866.1",10221708,10243633,"PL","PL",-4.17738617842943,-2.01331569186866,2.16407048656077,7.05337804444928e-17,2.00064030103629e-13,"chr036866.1"
1626,"LOC111952860",111952860,"NC_036866.1",10855321,10882513,"ALL","LB",0.206841611100816,0.369345337344155,0.162503726243339,0.0013166528321069,0.0338848243441121,"chr036866.1"
1629,"LOC111953085",111953085,"NC_036866.1",12423800,12446116,"ALL","PL",0.511072315204146,0.213140975897294,-0.297931339306852,0.000752279909724182,0.0234114696043474,"chr036866.1"
1630,"LOC111952507",111952507,"NC_036866.1",16697635,16744298,"SB","SB",0.163836158579097,0.609132728772221,0.445296570193124,1.06030339567964e-11,6.79107223265137e-09,"chr036866.1"
1631,"LOC111952825",111952825,"NC_036866.1",16751560,16796333,"PL","PL",0.226732228255712,-0.005245168621087,-0.231977396876799,4.73791595435205e-09,1.58103060964134e-06,"chr036866.1"
1632,"LOC111953064",111953064,"NC_036866.1",16922362,16949931,"SB","SB",-0.251765154660152,-0.856778915836201,-0.60501376117605,1.00495261519836e-06,0.000148351926949914,"chr036866.1"
1634,"LOC111952428",111952428,"NC_036866.1",17218669,17279110,"SB","SB",0.0486882507220044,-0.162807196430545,-0.211495447152549,0.000175870008925764,0.00864331442381445,"chr036866.1"
1636,"LOC111952429",111952429,"NC_036866.1",17259106,17280619,"SB","SB",-1.56429064972702,-3.2485791976373,-1.68428854791028,3.88276595700271e-14,5.43039302749301e-11,"chr036866.1"
1638,"LOC111952880",111952880,"NC_036866.1",17303644,17333712,"LB","LB",0.318463466805709,0.314754688401132,-0.00370877840457747,0.00224339232087028,0.0488137583900049,"chr036866.1"
1639,"sntb2",111952408,"NC_036866.1",17468736,17497313,"LB","LB",-0.232333603874538,-0.305642436589173,-0.073308832714635,0.000573780735695146,0.0197442227161648,"chr036866.1"
1640,"LOC111952254",111952254,"NC_036866.1",17526869,17591982,"ALL","LB",0.312341546994041,0.584697748176186,0.272356201182145,6.58723647726294e-12,4.43354509342562e-09,"chr036866.1"
1648,"LOC111952690",111952690,"NC_036866.1",17575911,17602045,"LB","LB",0.611430622676557,0.813120232503029,0.201689609826472,6.71944950019107e-06,0.000688481687952299,"chr036866.1"
1650,"LOC111952894",111952894,"NC_036866.1",18597414,18632314,"LB","LB",0.610421504301479,0.390175863605667,-0.220245640695812,0.000108259277279193,0.00597122411790287,"chr036866.1"
1651,"LOC111952160",111952160,"NC_036866.1",20586066,20610446,"LB","LB",-0.643253070612303,-0.505006091248517,0.138246979363786,0.000131000495034107,0.00692680380533208,"chr036866.1"
1653,"LOC111952435",111952435,"NC_036866.1",22455518,22824017,"LB","LB",-0.778168228830561,-1.13150330476888,-0.353335075938323,0.000218833347283803,0.00997689118328339,"chr036866.1"
1659,"LOC111952891",111952891,"NC_036866.1",24889999,24996357,"LB","LB",0.655358737529444,1.13638500686874,0.481026269339295,5.97144631253766e-07,9.48504532283482e-05,"chr036866.1"
1660,"LOC111952641",111952641,"NC_036866.1",26665312,26687400,"PL","PL",0.91785453064504,0.0529439729445649,-0.864910557700475,6.69770579419895e-05,0.00407298464146463,"chr036866.1"
1661,"LOC111952100",111952100,"NC_036866.1",30120340,30163140,"LB","LB",1.07145073797274,0.676856523982853,-0.394594213989885,1.57872986280376e-08,4.32354226565085e-06,"chr036866.1"
1662,"LOC111952558",111952558,"NC_036866.1",34646915,34826305,"ALL","LB",-0.452592864823249,-0.269771013921,0.182821850902249,0.00024024786154355,0.0106414844710784,"chr036866.1"
1664,"LOC111952282",111952282,"NC_036866.1",39628789,39707097,"SB","SB",0.0726009033348733,-2.20895096865838,-2.28155187199325,1.3844682124441e-13,1.6169774328281e-10,"chr036866.1"
1665,"LOC111952519",111952519,"NC_036866.1",40269067,40305170,"ALL","LB",0.336280212903594,0.174393463924186,-0.161886748979408,0.000306034571315112,0.0127467959592606,"chr036866.1"
1682,"LOC111952638",111952638,"NC_036866.1",41203159,41246527,"PL","PL",0.34469256540756,-0.197675166618366,-0.542367732025926,0.000595364284143426,0.0201689235717527,"chr036866.1"
1683,"LOC111952886",111952886,"NC_036866.1",44640850,44668268,"LB","LB",0.327464016109493,0.225926391490635,-0.101537624618858,0.00225736973183799,0.0490372823037673,"chr036866.1"
1685,"LOC111952812",111952812,"NC_036866.1",47577192,47650488,"LB","LB",0.521888408466915,0.327700382890018,-0.194188025576897,0.000927063112531879,0.0266187101942451,"chr036866.1"
1687,"LOC111952846",111952846,"NC_036866.1",48004248,48038493,"PL","PL",-0.569242104153161,-0.0399554900967929,0.529286614056368,5.66322407354874e-05,0.00353595326982108,"chr036866.1"
1688,"LOC111953009",111953009,"NC_036866.1",48477666,48519773,"LB","LB",-1.24146645001855,-0.840136215991988,0.401330234026558,5.80523832362361e-12,3.97458644536368e-09,"chr036866.1"
1690,"armc3",111953213,"NC_036867.1",685526,721534,"LB","LB",-1.19432168401932,-0.957437157038428,0.236884526980889,1.91443533588436e-05,0.0015904231629282,"chr036867.1"
1691,"LOC111953833",111953833,"NC_036867.1",737001,759357,"LB","LB",1.03881604114348,0.656522065080163,-0.382293976063312,0.000708956823652854,0.0225041370641525,"chr036867.1"
1692,"LOC111953785",111953785,"NC_036867.1",2494433,2532267,"PL","PL",0.68716046447913,-0.0382676410967511,-0.725428105575881,2.46088128100917e-06,0.000308270017882884,"chr036867.1"
1696,"LOC111953184",111953184,"NC_036867.1",6659198,6689861,"PL","PL",-0.648406904716507,-0.237444025513525,0.410962879202982,0.000551688394542285,0.0192929677277321,"chr036867.1"
1697,"LOC111953270",111953270,"NC_036867.1",7936286,7959649,"PL","PL",-0.554726078824773,0.355605445912235,0.910331524737008,3.28824942463025e-05,0.00237411608458304,"chr036867.1"
1700,"LOC112067722",112067722,"NC_036867.1",10235653,10265181,"PL","PL",1.36173799358353,0.288566353722268,-1.07317163986126,1.72345964968071e-12,1.42580380601711e-09,"chr036867.1"
1702,"LOC111953409",111953409,"NC_036867.1",10319512,10364287,"ALL","PL",-0.263031196915668,-0.125231504973177,0.137799691942492,2.13829479866781e-06,0.000275687293685385,"chr036867.1"
1704,"myom1",111953895,"NC_036867.1",15655790,15714093,"PL","PL",-0.420632800134443,0.0128235852355938,0.433456385370037,2.93847784742972e-05,0.00219155880414748,"chr036867.1"
1705,"mettl4",111953540,"NC_036867.1",15807893,15847133,"PL","PL",0.356849509191745,0.0341801700546251,-0.322669339137119,4.87982891823892e-05,0.00317668862857816,"chr036867.1"
1707,"mrc1",111953467,"NC_036867.1",16197761,16233933,"SB","SB",-0.0555405034036717,0.275183678580076,0.330724181983747,0.000413646618939092,0.0159629807950159,"chr036867.1"
1709,"cacnb2",111953390,"NC_036867.1",16242809,16367916,"PL","PL",-0.553414521239693,-0.129397346177747,0.424017175061947,0.0016240849695899,0.0392051149801914,"chr036867.1"
1717,"LOC111953777",111953777,"NC_036867.1",30846610,30870972,"LB","LB",0.467371139787132,0.33854762611672,-0.128823513670411,0.000873788299239192,0.0257787023497684,"chr036867.1"
1719,"LOC111953463",111953463,"NC_036867.1",32246904,32269974,"PL","PL",-0.491698069212513,-0.136853441782229,0.354844627430284,0.000329014464190569,0.0133454181542467,"chr036867.1"
1720,"LOC111953753",111953753,"NC_036867.1",32837805,32861390,"LB","LB",0.254878616356183,0.179430952471852,-0.075447663884331,0.000311254625765601,0.0128490610091207,"chr036867.1"
1722,"LOC111953799",111953799,"NC_036867.1",37704794,37735313,"ALL","PL",0.33191941113043,0.151286047750079,-0.180633363380351,0.000895281518171002,0.0261409037401254,"chr036867.1"
1724,"LOC111953544",111953544,"NC_036867.1",37934164,37963827,"ALL","PL",-0.594992435341828,-0.270688154349156,0.324304280992672,0.000373185179747282,0.0147454562067309,"chr036867.1"
1725,"LOC111953425",111953425,"NC_036867.1",38578257,38603236,"LB","LB",0.377457953917508,0.324648308254622,-0.0528096456628869,2.28811374072564e-05,0.00180638164302615,"chr036867.1"
1726,"LOC111954052",111954052,"NC_036868.1",858250,916009,"ALL","PL",0.510846824102196,-0.426371174183853,-0.93721799828605,0.00034793773407614,0.0138860376082046,"chr036868.1"
1727,"LOC111954380",111954380,"NC_036868.1",3763862,3790920,"PL","PL",-0.824954595750942,-0.108101792014623,0.716852803736319,0.00172135692393506,0.0406660402168103,"chr036868.1"
1729,"LOC111954323",111954323,"NC_036868.1",4508194,4539453,"LB","LB",0.591580918934842,0.675388189160008,0.0838072702251661,0.000428579701060562,0.0163016282845928,"chr036868.1"
1734,"LOC111954061",111954061,"NC_036868.1",4715636,4749253,"SB","SB",-0.42181743305043,-2.13327475447181,-1.71145732142138,0.0002117467332769,0.00975459719074909,"chr036868.1"
1735,"LOC111954570",111954570,"NC_036868.1",6619326,6673287,"PL","PL",-0.653942808659997,0.242320201547627,0.896263010207624,8.10870073137452e-05,0.00471924850824179,"chr036868.1"
1736,"LOC111954034",111954034,"NC_036868.1",11654657,11697839,"PL","PL",-0.46852802364186,0.354488102364342,0.823016126006203,1.49765530476625e-06,0.0002101480288066,"chr036868.1"
1737,"LOC111954423",111954423,"NC_036868.1",11919090,11940980,"PL","PL",0.740213639064827,-0.0102024964253225,-0.750416135490149,7.03051320584155e-05,0.0042236260121629,"chr036868.1"
1738,"LOC111954270",111954270,"NC_036868.1",12486991,12516054,"LB","LB",0.390672459790609,0.377196038602067,-0.0134764211885425,0.000671410393701228,0.0217959634976641,"chr036868.1"
1740,"LOC111954099",111954099,"NC_036868.1",13308793,13332624,"ALL","SB",0.374233844369593,0.805420150677807,0.431186306308214,0.00035375387537096,0.0141039823202619,"chr036868.1"
1741,"flvcr1",111954272,"NC_036868.1",14683046,14719890,"PL","PL",-1.04314600531727,-0.173841321012752,0.86930468430452,1.78130894044141e-05,0.00151468475428112,"chr036868.1"
1742,"LOC111954277",111954277,"NC_036868.1",15976401,16030278,"LB","LB",-0.333337670041517,-0.291283387026772,0.042054283014745,0.0012558668418344,0.0327234070139397,"chr036868.1"
1746,"xrcc3",111954529,"NC_036868.1",19243591,19283150,"ALL","SB",0.119550512622685,0.265546548872069,0.145996036249384,0.00191040599681585,0.0437246237081022,"chr036868.1"
1749,"LOC111954600",111954600,"NC_036868.1",22719158,22744438,"LB","LB",0.612285728091445,0.552461499088954,-0.0598242290024908,0.000888853860815355,0.0260106019255547,"chr036868.1"
1750,"LOC111954148",111954148,"NC_036868.1",24950649,24982074,"PL","PL",0.293631093380189,-0.189647531987517,-0.483278625367706,3.37985081696991e-07,5.83538591051631e-05,"chr036868.1"
1751,"LOC111954368",111954368,"NC_036868.1",27044454,27071976,"LB","LB",-0.430453587654191,-0.491148011897554,-0.0606944242433629,0.00171342651359815,0.0405967582666961,"chr036868.1"
1753,"LOC111954241",111954241,"NC_036868.1",27205990,27238128,"ALL","LB",-0.209069119378019,-0.146713142327419,0.0623559770505997,2.79922651052185e-05,0.00210924638961713,"chr036868.1"
1758,"LOC111954377",111954377,"NC_036868.1",32576380,32614557,"LB","LB",0.270493957680878,0.252134383878602,-0.0183595738022763,4.63165710217989e-05,0.00306245989789963,"chr036868.1"
1770,"LOC111955311",111955311,"NC_036869.1",2581993,2618078,"SB","SB",0.0664790694377088,-0.486190590095982,-0.552669659533691,0.00152930196052532,0.0376261343571626,"chr036869.1"
1771,"LOC111954777",111954777,"NC_036869.1",2631354,2652411,"SB","SB",-0.106134813270262,-0.585001705366296,-0.478866892096034,0.000723245693475689,0.0228299574625752,"chr036869.1"
1772,"LOC111955317",111955317,"NC_036869.1",3649499,3695395,"PL","PL",0.682506674923623,0.272331031711423,-0.4101756432122,0.000330584105224542,0.0133817480310566,"chr036869.1"
1773,"stpg1",111954970,"NC_036869.1",6614951,6640889,"ALL","LB",0.744530740579373,0.418882887727818,-0.325647852851556,0.00111346229399926,0.0301401415778532,"chr036869.1"
1776,"LOC111954752",111954752,"NC_036869.1",7384719,7437164,"ALL","LB",-0.24721249933759,-0.127674578549499,0.11953792078809,0.000124572837284602,0.0066668293376975,"chr036869.1"
1783,"LOC111954710",111954710,"NC_036869.1",8143242,8185315,"SB","SB",0.0673864929137297,0.479211671914017,0.411825179000287,0.00192171749048138,0.0439328736597672,"chr036869.1"
1785,"LOC111955012",111955012,"NC_036869.1",9269319,9419438,"LB","LB",1.37056062403403,1.25393104895967,-0.116629575074361,6.59394280234497e-09,2.04566772407124e-06,"chr036869.1"
1787,"LOC111955076",111955076,"NC_036869.1",9703061,9728153,"LB","LB",0.646996835047968,0.623975480003568,-0.0230213550443996,8.11801065247646e-09,2.40571793290926e-06,"chr036869.1"
1790,"LOC111955094",111955094,"NC_036869.1",10811045,10844211,"SB","SB",-0.0961431897915039,1.16830642769525,1.26444961748676,2.96638861413641e-06,0.00035774350248136,"chr036869.1"
1791,"LOC111955103",111955103,"NC_036869.1",11464381,11491602,"ALL","PL",0.333334952170636,0.140200761061175,-0.193134191109461,0.000699367493365539,0.0222888307877573,"chr036869.1"
1792,"LOC111954978",111954978,"NC_036869.1",12027889,12105004,"PL","PL",-0.410923250981551,0.141280935355347,0.552204186336899,0.00150740863418457,0.0372954497591709,"chr036869.1"
1793,"LOC111955273",111955273,"NC_036869.1",12977495,12998852,"PL","PL",1.10896311806196,-0.00291271537114715,-1.1118758334331,6.32718357022498e-05,0.00388935695934418,"chr036869.1"
1794,"LOC111954828",111954828,"NC_036869.1",14632982,14655834,"LB","LB",-2.25374343312689,-1.28909547270372,0.964647960423172,0.000138252684277708,0.00721421037144253,"chr036869.1"
1795,"LOC111955262",111955262,"NC_036869.1",14690061,14731738,"LB","LB",-0.63608143479732,-0.691779059226589,-0.0556976244292696,0.000745400345593732,0.0232658595111465,"chr036869.1"
1796,"LOC111954743",111954743,"NC_036869.1",16402623,16438255,"SB","SB",0.20575590253284,-0.570275158560104,-0.776031061092945,6.9985408415524e-06,0.000710608942689963,"chr036869.1"
1797,"LOC111955050",111955050,"NC_036869.1",17201185,17318928,"SB","SB",-0.102961156955727,0.325413282467099,0.428374439422826,0.00184872301584198,0.0426818552087705,"chr036869.1"
1798,"LOC111955204",111955204,"NC_036869.1",17345996,17370352,"ALL","SB",-0.169459199557703,-0.376245861612148,-0.206786662054445,0.000911261443702765,0.0264712450105609,"chr036869.1"
1799,"LOC111954731",111954731,"NC_036869.1",17351485,17382035,"ALL","SB",-0.388713640142503,0.451883823378528,0.840597463521031,0.00207779569877439,0.0465890836805934,"chr036869.1"
1800,"LOC111955325",111955325,"NC_036869.1",17364731,17389776,"LB","LB",0.472153458521187,0.314795920191374,-0.157357538329813,0.000319099793371961,0.0130633533967016,"chr036869.1"
1801,"LOC111955373",111955373,"NC_036869.1",17488913,17514778,"LB","LB",0.931020733871166,0.774901119796518,-0.156119614074648,2.26705431347638e-07,4.11071811818022e-05,"chr036869.1"
1802,"LOC111954713",111954713,"NC_036869.1",17990009,18028602,"LB","LB",-0.876985150559026,-1.03841068114756,-0.161425530588532,0.000535027950872297,0.0189357931632254,"chr036869.1"
1803,"LOC111954948",111954948,"NC_036869.1",18290591,18315997,"ALL","PL",0.289220795203583,0.128029298125257,-0.161191497078327,0.00014522523579238,0.00750354138020081,"chr036869.1"
1804,"LOC111955227",111955227,"NC_036869.1",18894112,18931875,"ALL","PL",0.279560248632512,0.105274127880053,-0.174286120752459,0.00153959057969326,0.037855815430105,"chr036869.1"
1805,"LOC111955383",111955383,"NC_036869.1",19278411,19359210,"LB","LB",-0.983433999126765,-0.565554461600647,0.417879537526118,4.99861849976605e-07,8.16852430558476e-05,"chr036869.1"
1807,"LOC111954891",111954891,"NC_036869.1",19341471,19369360,"ALL","PL",-1.25431633899698,-0.583744909336493,0.670571429660483,5.83227517449036e-07,9.30119064975952e-05,"chr036869.1"
1808,"lg30h1orf109",111955332,"NC_036869.1",20509117,20532239,"PL","PL",0.917263827203538,0.02500634115061,-0.892257486052928,1.3471734366251e-05,0.0012130670559724,"chr036869.1"
1811,"LOC111955081",111955081,"NC_036869.1",22758013,22785863,"ALL","PL",0.35799356016861,0.145053976225093,-0.212939583943517,0.000150084853061433,0.00768024422045037,"chr036869.1"
1812,"ndufv1",111955914,"NC_036870.1",7334,39504,"LB","LB",0.684272406971666,0.55356511245126,-0.130707294520407,2.36588950687985e-11,1.38160988703233e-08,"chr036870.1"
1814,"LOC111955829",111955829,"NC_036870.1",95811,140304,"LB","LB",0.712654798231011,0.65555710938741,-0.0570976888436009,3.38712661344758e-14,4.98158510444457e-11,"chr036870.1"
1821,"cgn",111955847,"NC_036870.1",325727,400187,"LB","LB",-0.299759641712062,-0.346652572073539,-0.0468929303614765,6.6830888160925e-05,0.0040703290933594,"chr036870.1"
1822,"LOC111955658",111955658,"NC_036870.1",541399,571040,"LB","LB",-3.26128497991161,-3.77611489471132,-0.51482991479971,1.92297993872773e-07,3.63626349366087e-05,"chr036870.1"
1823,"ints8",111955932,"NC_036870.1",3992903,4038493,"ALL","LB",0.175195380838473,0.130170963411767,-0.0450244174267055,0.00208515679000562,0.0467013965770577,"chr036870.1"
1824,"olah",111956208,"NC_036870.1",5035900,5062833,"LB","LB",0.712716217528399,0.439624640644076,-0.273091576884323,2.75192945940172e-09,9.96306909354269e-07,"chr036870.1"
1828,"LOC111956057",111956057,"NC_036870.1",6149911,6286212,"ALL","LB",-0.381164033270449,-0.195642520936927,0.185521512333521,0.00175659036654119,0.0411772157351539,"chr036870.1"
1831,"LOC111955852",111955852,"NC_036870.1",6783426,6816416,"ALL","LB",0.386052814511033,0.200744294430116,-0.185308520080917,2.86009354495318e-07,5.09301859507134e-05,"chr036870.1"
1833,"LOC111955990",111955990,"NC_036870.1",7713506,7743163,"ALL","PL",-0.568888316553627,-0.247715924498207,0.321172392055421,0.00084910231522653,0.0253843935937012,"chr036870.1"
1836,"LOC111955995",111955995,"NC_036870.1",7743857,7767415,"ALL","PL",0.323897193435897,0.155151427570458,-0.168745765865439,0.000156414396400154,0.00795290100006416,"chr036870.1"
1837,"LOC111955673",111955673,"NC_036870.1",8620131,8644413,"LB","LB",0.286906447517575,0.420073469527502,0.133167022009928,0.00022565607131916,0.0101827302182771,"chr036870.1"
1838,"LOC111955671",111955671,"NC_036870.1",8648231,8675565,"PL","PL",-0.296323633066813,0.0777763141270652,0.374099947193878,0.000987081353027548,0.0276814975485338,"chr036870.1"
1840,"LOC111955672",111955672,"NC_036870.1",8806201,8838220,"PL","PL",0.286900740865752,0.0870683701071573,-0.199832370758595,0.000520345521386724,0.0185484027417117,"chr036870.1"
1841,"LOC111955675",111955675,"NC_036870.1",9092458,9114313,"PL","PL",1.81058641917248,0.809974504819637,-1.00061191435284,2.90384142615363e-07,5.10228066515755e-05,"chr036870.1"
1842,"LOC111955481",111955481,"NC_036870.1",9120086,9175868,"PL","PL",-0.48188729938395,-0.167985941205448,0.313901358178502,0.000950753532319222,0.0271029596327325,"chr036870.1"
1843,"LOC111955642",111955642,"NC_036870.1",10225648,10250251,"SB","SB",0.65200730914187,-1.19920280179174,-1.85121011093361,1.63014793884653e-09,6.16506425253292e-07,"chr036870.1"
1844,"LOC111955646",111955646,"NC_036870.1",10230404,10262034,"PL","PL",0.589444621639579,0.152113826756416,-0.437330794883163,8.07190096324631e-06,0.000789495535099781,"chr036870.1"
1845,"LOC111956152",111956152,"NC_036870.1",11165473,11202196,"PL","PL",0.711907598552622,0.125047509401324,-0.586860089151298,0.000336616563713371,0.0135982133723886,"chr036870.1"
1847,"LOC111955815",111955815,"NC_036870.1",11377927,11409433,"SB","SB",-0.00221945286968823,-0.170331285711572,-0.168111832841884,0.000108505869701592,0.00597122411790287,"chr036870.1"
1852,"LOC111955742",111955742,"NC_036870.1",11757403,11786853,"SB","SB",0.145478547737902,0.802194297631217,0.656715749893316,1.80512991408952e-05,0.00152809517796666,"chr036870.1"
1860,"LOC111955854",111955854,"NC_036870.1",11775835,11806359,"ALL","PL",0.178453930839535,0.0452724655738307,-0.133181465265704,0.00122396598585395,0.0322092043063355,"chr036870.1"
1861,"LOC111955972",111955972,"NC_036870.1",11826177,11850402,"LB","LB",0.607436823517626,0.423512549916979,-0.183924273600647,0.00051340744959439,0.0183670358769309,"chr036870.1"
1862,"LOC111955497",111955497,"NC_036870.1",12546548,12593444,"PL","PL",-0.809406465483237,0.268556240724278,1.07796270620752,0.000296423524051846,0.0124297551637791,"chr036870.1"
1863,"LOC111955713",111955713,"NC_036870.1",13612662,13644514,"LB","LB",0.365926360443804,0.337499689412707,-0.028426671031098,3.07483100651703e-06,0.00036667128909547,"chr036870.1"
1864,"LOC111955812",111955812,"NC_036870.1",13866394,13890516,"LB","LB",-0.276058250485698,-0.267408612457271,0.0086496380284266,1.99216554954218e-06,0.000263126052981617,"chr036870.1"
