"","gene_name","gene_id","chromosome_RefSeq","start","stop","direction","direction_unique","log2FoldChange_LB_vs_PL","log2FoldChange_LB_vs_SB","log2FoldChange_PL_vs_SB","pvalue","padj"
"2066","LOC111960123",111960123,"NC_036876.1",631219,675352,"PL","PL",-0.598809293918832,0.221572010465417,0.820381304384249,3.52758736760943e-06,0.000415669122753029
"2067","LOC111960039",111960039,"NC_036876.1",1588763,1607206,"PL","PL",0.950818253056975,0.138886119184512,-0.811932133872463,3.79533734860684e-05,0.0026533951780489
"2068","LOC111960039",111960039,"NC_036876.1",1588763,1597494,"PL","PL",0.950818253056975,0.138886119184512,-0.811932133872463,3.79533734860684e-05,0.0026533951780489
"2069","LOC111960039",111960039,"NC_036876.1",1588763,1597494,"PL","PL",0.950818253056975,0.138886119184512,-0.811932133872463,3.79533734860684e-05,0.0026533951780489
"2070","LOC111960039",111960039,"NC_036876.1",1602397,1607206,"PL","PL",0.950818253056975,0.138886119184512,-0.811932133872463,3.79533734860684e-05,0.0026533951780489
"2071","LOC111960039",111960039,"NC_036876.1",1602397,1607206,"PL","PL",0.950818253056975,0.138886119184512,-0.811932133872463,3.79533734860684e-05,0.0026533951780489
"2072","LOC111960039",111960039,"NC_036876.1",1602398,1607206,"PL","PL",0.950818253056975,0.138886119184512,-0.811932133872463,3.79533734860684e-05,0.0026533951780489
"2073","LOC111960037",111960037,"NC_036876.1",1626775,1636336,"PL","PL",1.83190169944801,0.292149140709532,-1.53975255873847,4.99630213896248e-09,1.63969552015042e-06
"2074","LOC111960037",111960037,"NC_036876.1",1626776,1636336,"PL","PL",1.83190169944801,0.292149140709532,-1.53975255873847,4.99630213896248e-09,1.63969552015042e-06
"2075","LOC111960037",111960037,"NC_036876.1",1626776,1636336,"PL","PL",1.83190169944801,0.292149140709532,-1.53975255873847,4.99630213896248e-09,1.63969552015042e-06
"2076","LOC111960037",111960037,"NC_036876.1",1626777,1636336,"PL","PL",1.83190169944801,0.292149140709532,-1.53975255873847,4.99630213896248e-09,1.63969552015042e-06
"2077","LOC111960144",111960144,"NC_036876.1",2413039,2413704,"PL","PL",0.406553635321594,-0.138912017805566,-0.54546565312716,2.64349416785483e-05,0.00202260411185964
"2078","LOC111960218",111960218,"NC_036876.1",3068244,3073051,"SB","SB",0.142736476084122,1.12991094558617,0.987174469502051,0.000316913580643975,0.013027575866845
"2079","slc16a13",111960320,"NC_036876.1",6207820,6242919,"PL","PL",-0.528027686602174,-0.067815382658199,0.460212303943975,2.3781119435375e-05,0.00185895325350146
"2080","slc16a13",111960320,"NC_036876.1",6207820,6242149,"PL","PL",-0.528027686602174,-0.067815382658199,0.460212303943975,2.3781119435375e-05,0.00185895325350146
"2081","slc16a13",111960320,"NC_036876.1",6207820,6242149,"PL","PL",-0.528027686602174,-0.067815382658199,0.460212303943975,2.3781119435375e-05,0.00185895325350146
"2082","slc16a13",111960320,"NC_036876.1",6207820,6242149,"PL","PL",-0.528027686602174,-0.067815382658199,0.460212303943975,2.3781119435375e-05,0.00185895325350146
"2083","LOC111960445",111960445,"NC_036876.1",10541645,10630277,"PL","PL",-0.546997808277334,-0.223452368848604,0.323545439428731,2.2831577855651e-05,0.00180605967459742
"2084","LOC111960189",111960189,"NC_036876.1",10859309,10863858,"LB","LB",0.43255923054617,0.660910198038954,0.228350967492784,0.000871232680769333,0.0257224161734946
"2085","LOC111960222",111960222,"NC_036876.1",11591804,11596821,"LB","LB",-0.483798407092216,-0.303785931679711,0.180012475412504,0.000218507759169306,0.0099734978351875
"2086","LOC111960222",111960222,"NC_036876.1",11591805,11596821,"LB","LB",-0.483798407092216,-0.303785931679711,0.180012475412504,0.000218507759169306,0.0099734978351875
"2087","LOC111960222",111960222,"NC_036876.1",11591805,11596821,"LB","LB",-0.483798407092216,-0.303785931679711,0.180012475412504,0.000218507759169306,0.0099734978351875
"2088","LOC111960222",111960222,"NC_036876.1",11591805,11596821,"LB","LB",-0.483798407092216,-0.303785931679711,0.180012475412504,0.000218507759169306,0.0099734978351875
"2089","LOC111960078",111960078,"NC_036876.1",18439422,18441945,"LB","LB",0.780657366308627,0.645837298116524,-0.134820068192102,9.19097134959489e-06,0.000881578435488921
"2090","LOC112067974",112067974,"NW_019942505.1",98865,107997,"ALL","LB",-0.0842659829891623,-0.165670584598813,-0.0814046016096503,0.00034041120570012,0.0136957740408832
"2091","LOC111982438",111982438,"NW_019942505.1",685088,690912,"ALL","LB",0.288510459251442,0.190413013714904,-0.0980974455365389,0.000314973858149369,0.0129747011484558
"2092","lgsn",112068019,"NW_019942505.1",769835,774026,"LB","LB",1.07595686816591,1.01830867668161,-0.0576481914843039,0.000587851702037754,0.0200546315188309
"2093","lgsn",112068019,"NW_019942505.1",769835,773245,"LB","LB",1.07595686816591,1.01830867668161,-0.0576481914843039,0.000587851702037754,0.0200546315188309
"2094","lgsn",112068019,"NW_019942505.1",769835,773002,"LB","LB",1.07595686816591,1.01830867668161,-0.0576481914843039,0.000587851702037754,0.0200546315188309
"2095","LOC112067980",112067980,"NW_019942505.1",789032,802915,"PL","PL",-0.771885724924835,-0.223060599113307,0.548825125811527,3.57389298780688e-05,0.00252975562470252
"2096","LOC112068045",112068045,"NW_019942507.1",668338,681848,"SB","SB",0.252738998953268,0.712194046379459,0.459455047426191,9.09759827449061e-05,0.00516832085093022
"2097","LOC112068088",112068088,"NW_019942514.1",3203179,3205976,"LB","LB",-3.12146522530773,-3.41846152981576,-0.296996304508031,1.05868198420497e-05,0.000993859612122446
"2098","LOC112068147",112068147,"NW_019942515.1",887926,891382,"SB","SB",0.189534865649812,0.48922833988791,0.299693474238098,0.00220965295043252,0.0482881554825321
"2099","LOC112068147",112068147,"NW_019942515.1",887926,891382,"SB","SB",0.189534865649812,0.48922833988791,0.299693474238098,0.00220965295043252,0.0482881554825321
"2100","LOC112068161",112068161,"NW_019942519.1",247301,271899,"PL","PL",-0.449897387367343,0.0237566268729425,0.473654014240285,0.0011197250851793,0.0302478116547416
"2101","LOC112068279",112068279,"NW_019942547.1",213667,215774,"LB","LB",0.33058966551702,0.439978916592293,0.109389251075272,5.93947308929464e-05,0.00368525744337328
"2102","LOC112068279",112068279,"NW_019942547.1",213667,215767,"LB","LB",0.33058966551702,0.439978916592293,0.109389251075272,5.93947308929464e-05,0.00368525744337328
"2103","LOC112068282",112068282,"NW_019942547.1",304469,309639,"LB","LB",0.889537213955568,1.06530665459383,0.175769440638263,6.11072353910166e-10,2.60921324449169e-07
"2104","LOC112068287",112068287,"NW_019942547.1",407666,441144,"SB","SB",-0.00721709312934242,0.780480249323537,0.78769734245288,6.52252634416159e-09,2.04566772407124e-06
"2105","LOC112068287",112068287,"NW_019942547.1",407666,441143,"SB","SB",-0.00721709312934242,0.780480249323537,0.78769734245288,6.52252634416159e-09,2.04566772407124e-06
"2106","LOC112068287",112068287,"NW_019942547.1",407666,439115,"SB","SB",-0.00721709312934242,0.780480249323537,0.78769734245288,6.52252634416159e-09,2.04566772407124e-06
"2107","LOC112068287",112068287,"NW_019942547.1",407666,431055,"SB","SB",-0.00721709312934242,0.780480249323537,0.78769734245288,6.52252634416159e-09,2.04566772407124e-06
"2108","LOC112068315",112068315,"NW_019942552.1",1092679,1097923,"ALL","PL",0.276613959129179,0.104875941059798,-0.171738018069381,0.000681805513455241,0.0219627134875347
"2109","LOC112068315",112068315,"NW_019942552.1",1092680,1097923,"ALL","PL",0.276613959129179,0.104875941059798,-0.171738018069381,0.000681805513455241,0.0219627134875347
"2110","LOC112068382",112068382,"NW_019942558.1",899294,901950,"ALL","SB",-0.174339726818155,-0.405546191257853,-0.231206464439698,0.00210724848861029,0.04703700814093
"2111","LOC112068375",112068375,"NW_019942558.1",950575,954041,"LB","LB",0.600901881933517,0.71310822219858,0.112206340265063,1.24630354705921e-06,0.000179314180629425
"2112","LOC112068375",112068375,"NW_019942558.1",950589,953775,"LB","LB",0.600901881933517,0.71310822219858,0.112206340265063,1.24630354705921e-06,0.000179314180629425
"2113","LOC112068393",112068393,"NW_019942562.1",121332,133006,"LB","LB",0.19082875862011,0.153361581477391,-0.0374671771427188,0.000183245146323846,0.00890656641434508
"2114","lrrc14b",112068402,"NW_019942562.1",374757,378104,"PL","PL",-1.00959489608434,-0.212291325520958,0.79730357056338,3.77955216205035e-05,0.00264701968880105
"2115","LOC112068568",112068568,"NW_019942576.1",17421,158260,"LB","LB",2.61788661660799,2.98446134118281,0.366574724574817,1.16242701924663e-18,5.12888632603151e-15
"2116","LOC112068586",112068586,"NW_019942580.1",32536,38587,"LB","LB",0.896711305336814,0.754969023018748,-0.141742282318066,0.00162271906123115,0.0391959695386187
"2117","LOC112068640",112068640,"NW_019942585.1",636579,645886,"PL","PL",-2.26546730399228,-0.786387137358459,1.47908016663382,0.000311276673149688,0.0128490610091207
"2118","LOC112068655",112068655,"NW_019942587.1",707510,718129,"SB","SB",0.152686807209502,-0.325925765076909,-0.478612572286411,0.000146140668752763,0.00753668305996394
"2119","LOC112068655",112068655,"NW_019942587.1",707510,718129,"SB","SB",0.152686807209502,-0.325925765076909,-0.478612572286411,0.000146140668752763,0.00753668305996394
"2120","LOC112068664",112068664,"NW_019942587.1",752731,754469,"PL","PL",0.453610366026398,-0.317709700737138,-0.771320066763536,4.91699196216535e-15,8.87517049170845e-12
"2121","LOC112068659",112068659,"NW_019942587.1",802301,810318,"PL","PL",0.714486617917609,0.0186607025088315,-0.695825915408778,7.03596223837921e-09,2.13280962203083e-06
"2122","LOC112068668",112068668,"NW_019942588.1",25628,56085,"ALL","LB",0.363638110922397,0.207021210364584,-0.156616900557812,0.00172124076532193,0.0406660402168103
"2123","LOC112068668",112068668,"NW_019942588.1",25628,56085,"ALL","LB",0.363638110922397,0.207021210364584,-0.156616900557812,0.00172124076532193,0.0406660402168103
"2124","LOC112068668",112068668,"NW_019942588.1",25630,56085,"ALL","LB",0.363638110922397,0.207021210364584,-0.156616900557812,0.00172124076532193,0.0406660402168103
"2125","LOC112068668",112068668,"NW_019942588.1",25630,56085,"ALL","LB",0.363638110922397,0.207021210364584,-0.156616900557812,0.00172124076532193,0.0406660402168103
"2126","LOC112068730",112068730,"NW_019942591.1",559546,564753,"LB","LB",-0.163928783246654,-0.226427741379725,-0.0624989581330711,7.73587121525733e-06,0.00076435495986686
"2127","LOC111976231",111976231,"NW_019942591.1",618082,640202,"ALL","PL",0.349924968127665,0.168312762508876,-0.181612205618788,0.00186207179853672,0.0429151892744593
"2128","LOC111976231",111976231,"NW_019942591.1",618082,640114,"ALL","PL",0.349924968127665,0.168312762508876,-0.181612205618788,0.00186207179853672,0.0429151892744593
"2129","LOC111976231",111976231,"NW_019942591.1",618082,633054,"ALL","PL",0.349924968127665,0.168312762508876,-0.181612205618788,0.00186207179853672,0.0429151892744593
"2130","LOC111976231",111976231,"NW_019942591.1",618082,623789,"ALL","PL",0.349924968127665,0.168312762508876,-0.181612205618788,0.00186207179853672,0.0429151892744593
"2131","LOC112068854",112068854,"NW_019942608.1",304741,336071,"ALL","PL",-0.470461917479341,-0.201439568395573,0.269022349083768,0.000988348518416438,0.0276901263808334
"2132","LOC112068854",112068854,"NW_019942608.1",304741,336071,"ALL","PL",-0.470461917479341,-0.201439568395573,0.269022349083768,0.000988348518416438,0.0276901263808334
"2133","LOC112068854",112068854,"NW_019942608.1",304741,335486,"ALL","PL",-0.470461917479341,-0.201439568395573,0.269022349083768,0.000988348518416438,0.0276901263808334
"2134","LOC112068890",112068890,"NW_019942610.1",461223,472833,"PL","PL",-0.649335472576574,-0.226103475469944,0.42323199710663,0.000243167410749433,0.0107281761923417
"2135","LOC112068905",112068905,"NW_019942613.1",27129,29099,"ALL","PL",-1.08565230740412,-0.535363171534644,0.550289135869474,0.000742582672010754,0.0232404845002672
"2136","ocln",112068935,"NW_019942616.1",386990,404788,"LB","LB",-0.619200207869637,-0.372856382512584,0.246343825357053,0.000229952549315678,0.0103179838794639
"2137","ocln",112068935,"NW_019942616.1",386990,404788,"LB","LB",-0.619200207869637,-0.372856382512584,0.246343825357053,0.000229952549315678,0.0103179838794639
"2138","ocln",112068935,"NW_019942616.1",386990,403768,"LB","LB",-0.619200207869637,-0.372856382512584,0.246343825357053,0.000229952549315678,0.0103179838794639
"2139","LOC112069030",112069030,"NW_019942631.1",420464,474839,"PL","PL",0.742430912712445,0.228907832728506,-0.513523079983939,2.07109080451653e-07,3.82525655103959e-05
"2140","LOC112069063",112069063,"NW_019942635.1",224568,250619,"PL","PL",-1.07701956447977,-0.416428894919947,0.660590669559826,5.32923879386651e-05,0.00338057623809008
"2141","LOC112069082",112069082,"NW_019942639.1",158135,167037,"LB","LB",0.655874185299018,0.404357878836334,-0.251516306462683,0.00166498152269938,0.0399253721415413
"2142","lipg",112069133,"NW_019942645.1",214355,234865,"LB","LB",-0.311982217299719,-0.2657128497447,0.0462693675550182,0.000168479833056496,0.00835061084435846
"2143","LOC112069135",112069135,"NW_019942645.1",359971,369223,"LB","LB",3.1849507480401,2.60486935793709,-0.58008139010301,1.15241375233418e-07,2.40854474237844e-05
"2144","LOC112069238",112069238,"NW_019942659.1",250879,257088,"ALL","LB",0.272871933880572,0.148804999996525,-0.124066933884047,0.00206770925389373,0.0464415918959954
"2145","LOC112069245",112069245,"NW_019942659.1",295469,322688,"PL","PL",-0.612662118179384,0.0207837728707801,0.633445891050164,0.000875418241969254,0.0257884706146877
"2146","LOC112069295",112069295,"NW_019942666.1",296214,316922,"SB","SB",-0.0992642649132256,0.369427725277257,0.468691990190482,5.31211993387623e-05,0.0033751085211876
"2147","LOC112069295",112069295,"NW_019942666.1",296214,316922,"SB","SB",-0.0992642649132256,0.369427725277257,0.468691990190482,5.31211993387623e-05,0.0033751085211876
"2148","LOC112069295",112069295,"NW_019942666.1",296216,316922,"SB","SB",-0.0992642649132256,0.369427725277257,0.468691990190482,5.31211993387623e-05,0.0033751085211876
"2149","LOC112069317",112069317,"NW_019942670.1",383341,385095,"PL","PL",-2.17415259239698,-0.925152080768887,1.24900051162809,0.000147406835701204,0.00758228684675491
"2150","LOC112069368",112069368,"NW_019942677.1",369580,391460,"SB","SB",0.343671224053762,-0.47094467620676,-0.814615900260522,0.000984137659150647,0.0276379819270666
"2151","LOC112069368",112069368,"NW_019942677.1",369580,391460,"SB","SB",0.343671224053762,-0.47094467620676,-0.814615900260522,0.000984137659150647,0.0276379819270666
"2152","LOC112069483",112069483,"NW_019942692.1",261326,287629,"SB","SB",0.0325237523228538,-0.250863142596839,-0.283386894919693,3.54110721419835e-06,0.000416027714425492
"2153","LOC112069545",112069545,"NW_019942701.1",73539,104603,"LB","LB",1.31941438419049,2.25147435771555,0.932059973525052,0.00220487224089988,0.0482881554825321
"2154","LOC112069545",112069545,"NW_019942701.1",95638,104603,"LB","LB",1.31941438419049,2.25147435771555,0.932059973525052,0.00220487224089988,0.0482881554825321
"2155","LOC112069547",112069547,"NW_019942701.1",210674,247220,"ALL","PL",0.311839730116285,-0.247432906039033,-0.559272636155317,0.00047912179626953,0.0175192693645148
"2156","LOC112069547",112069547,"NW_019942701.1",240777,247220,"ALL","PL",0.311839730116285,-0.247432906039033,-0.559272636155317,0.00047912179626953,0.0175192693645148
"2157","LOC112069548",112069548,"NW_019942701.1",270335,283363,"ALL","LB",0.390979574848421,0.224257265033365,-0.166722309815056,0.00046061387756995,0.0170943711012175
"2158","LOC111981141",111981141,"NW_019942711.1",87079,93961,"ALL","PL",0.31395962084137,0.120114469393209,-0.193845151448162,0.000540730233807809,0.0190527041566176
"2159","LOC111981141",111981141,"NW_019942711.1",87081,93961,"ALL","PL",0.31395962084137,0.120114469393209,-0.193845151448162,0.000540730233807809,0.0190527041566176
"2160","LOC111981141",111981141,"NW_019942711.1",87082,93961,"ALL","PL",0.31395962084137,0.120114469393209,-0.193845151448162,0.000540730233807809,0.0190527041566176
"2161","LOC111981141",111981141,"NW_019942711.1",87086,93961,"ALL","PL",0.31395962084137,0.120114469393209,-0.193845151448162,0.000540730233807809,0.0190527041566176
"2162","dctn6",112069624,"NW_019942712.1",208200,213874,"ALL","LB",0.400541042702892,0.221318300396588,-0.179222742306304,0.000529826090545367,0.0188187782250058
"2163","dctn6",112069624,"NW_019942712.1",208201,213867,"ALL","LB",0.400541042702892,0.221318300396588,-0.179222742306304,0.000529826090545367,0.0188187782250058
"2164","LOC112069671",112069671,"NW_019942718.1",55598,76181,"SB","SB",-0.916823150483779,1.07713040857068,1.99395355905446,7.50317863561189e-12,4.88444628885489e-09
"2165","LOC112069672",112069672,"NW_019942718.1",91436,110523,"ALL","LB",0.343823785149166,0.660688721509168,0.316864936360001,3.00528748825907e-07,5.25726723166377e-05
"2166","LOC112069774",112069774,"NW_019942733.1",194304,196604,"PL","PL",-0.814579199100723,-0.242951863240631,0.571627335860092,8.26109419302601e-05,0.00478902263365055
"2167","LOC112069797",112069797,"NW_019942738.1",297148,308114,"PL","PL",-0.836062491070465,0.711422944803965,1.54748543587443,1.54908579685458e-06,0.000213590961781581
"2168","LOC112069807",112069807,"NW_019942739.1",26272,118376,"ALL","PL",-0.253921960483275,-0.0931092316231898,0.160812728860086,0.000418939278777579,0.0161179757083443
"2169","LOC112069843",112069843,"NW_019942744.1",278755,297281,"ALL","SB",0.161189300541147,0.395978411667642,0.234789111126495,0.00148340455831853,0.0368623247877528
"2170","LOC112069853",112069853,"NW_019942746.1",222083,243467,"PL","PL",0.56745745685745,0.103218533362215,-0.464238923495235,0.0020323248844181,0.0458269204681183
"2171","LOC112069853",112069853,"NW_019942746.1",222083,243467,"PL","PL",0.56745745685745,0.103218533362215,-0.464238923495235,0.0020323248844181,0.0458269204681183
"2172","LOC112069853",112069853,"NW_019942746.1",224135,243467,"PL","PL",0.56745745685745,0.103218533362215,-0.464238923495235,0.0020323248844181,0.0458269204681183
"2173","LOC112069853",112069853,"NW_019942746.1",224246,243467,"PL","PL",0.56745745685745,0.103218533362215,-0.464238923495235,0.0020323248844181,0.0458269204681183
"2174","LOC112069865",112069865,"NW_019942749.1",83216,270100,"LB","LB",-0.410957908538846,-0.309242106046411,0.101715802492435,2.12856681882077e-06,0.000275326997965383
"2175","LOC112069871",112069871,"NW_019942750.1",44659,75278,"LB","LB",-0.406505118719156,-0.52147151600782,-0.114966397288664,2.61536054905631e-05,0.00200881948555176
"2176","LOC112069898",112069898,"NW_019942753.1",105202,108454,"ALL","PL",-0.449745914253809,0.395121373322855,0.844867287576664,6.50329390977478e-06,0.000674552170888161
"2177","LOC112067732",112067732,"NW_019942758.1",224807,232601,"PL","PL",-0.695270802563935,-0.295703784777801,0.399567017786134,1.62559811577153e-06,0.000221829900952877
"2178","LOC112069951",112069951,"NW_019942762.1",238287,256867,"SB","SB",0.0489676392416152,0.582874401385054,0.533906762143439,2.84095416846417e-05,0.00213663428086576
"2179","LOC112070087",112070087,"NW_019942783.1",230607,233489,"PL","PL",0.738855893557822,0.104445741821494,-0.634410151736328,9.35542626375122e-05,0.00529207944349802
"2180","LOC112070124",112070124,"NW_019942787.1",172551,183440,"LB","LB",0.459692479254438,0.59430471465497,0.134612235400533,7.62544837096733e-05,0.00449935445484566
"2181","LOC112070124",112070124,"NW_019942787.1",172831,183440,"LB","LB",0.459692479254438,0.59430471465497,0.134612235400533,7.62544837096733e-05,0.00449935445484566
"2182","ddx24",111969012,"NW_019942787.1",189293,193717,"ALL","PL",0.146418006238698,-0.0781132208000286,-0.224531227038727,1.58645165767996e-05,0.00139172380610095
"2183","LOC112070128",112070128,"NW_019942787.1",222619,227168,"SB","SB",-0.328927291828541,0.556751759265206,0.885679051093747,6.95837496104053e-05,0.00419934756387416
"2184","LOC112070132",112070132,"NW_019942787.1",230123,232181,"PL","PL",-5.53582684741848,-1.41891270308837,4.11691414433011,1.00020252484264e-15,2.33635542714713e-12
"2185","LOC112070147",112070147,"NW_019942790.1",147556,158270,"LB","LB",-0.828270671364426,-0.762499701569713,0.0657709697947128,0.00207670996223587,0.0465890836805934
"2186","LOC112070204",112070204,"NW_019942802.1",25871,35278,"LB","LB",-0.916677457024789,-1.12018636488525,-0.20350890786046,0.000445254382318679,0.0166681263892119
"2187","LOC112070255",112070255,"NW_019942809.1",170861,172492,"PL","PL",2.34023881903679,0.581579515320171,-1.75865930371662,0.00125524632243085,0.0327234070139397
"2188","LOC112070248",112070248,"NW_019942809.1",173944,174882,"PL","PL",1.86475692992811,-0.0267324437300626,-1.89148937365817,4.14740273167232e-05,0.00281758937030136
"2189","LOC112070252",112070252,"NW_019942809.1",185210,186117,"PL","PL",2.61053948007729,0.762298088434377,-1.84824139164291,0.000597296754479506,0.0201689235717527
"2190","LOC112070297",112070297,"NW_019942814.1",315772,326224,"LB","LB",0.406467607196247,0.711235664386824,0.304768057190577,0.000200313045688043,0.0094243914733825
"2191","LOC111955384",111955384,"NW_019942817.1",198615,219915,"LB","LB",-0.647848126804386,-0.858440362965233,-0.210592236160847,3.52547909788037e-05,0.00250890277736253
"2192","LOC112070338",112070338,"NW_019942825.1",130083,137628,"ALL","PL",0.163680038334977,-0.108651532356992,-0.272331570691969,9.94593243793886e-06,0.000942492793201541
"2193","LOC112070351",112070351,"NW_019942826.1",226821,230080,"LB","LB",-0.461796554510269,-0.30304260224254,0.158753952267729,5.52658613842625e-05,0.00348155365792657
"2194","LOC112070351",112070351,"NW_019942826.1",226821,230080,"LB","LB",-0.461796554510269,-0.30304260224254,0.158753952267729,5.52658613842625e-05,0.00348155365792657
"2195","LOC112070425",112070425,"NW_019942841.1",43770,48333,"LB","LB",-0.70332200534862,-0.424464912929439,0.278857092419181,0.000108567711234598,0.00597122411790287
"2196","pola2",111967084,"NW_019942855.1",162214,168538,"ALL","LB",0.238455826182908,0.14320123180081,-0.0952545943820976,0.000343195447634378,0.0137938170299202
"2197","pola2",111967084,"NW_019942855.1",162214,168535,"ALL","LB",0.238455826182908,0.14320123180081,-0.0952545943820976,0.000343195447634378,0.0137938170299202
"2198","pola2",111967084,"NW_019942855.1",162214,168436,"ALL","LB",0.238455826182908,0.14320123180081,-0.0952545943820976,0.000343195447634378,0.0137938170299202
"2199","LOC112070571",112070571,"NW_019942862.1",91025,95607,"PL","PL",0.434206034312208,0.0761262289790438,-0.358079805333164,1.33062672220782e-10,6.77425476139392e-08
"2200","LOC112070582",112070582,"NW_019942864.1",82474,102756,"ALL","LB",-0.238799747726566,-0.142688955145778,0.0961107925807885,0.000823594674299177,0.0247389898006205
"2201","LOC112070583",112070583,"NW_019942864.1",106311,111938,"LB","LB",0.327931915650677,0.221807586093613,-0.106124329557064,0.000157123920093908,0.00797876069939779
"2202","LOC112070597",112070597,"NW_019942866.1",264056,264968,"LB","LB",0.800555710652718,1.47727144730911,0.676715736656396,0.000163143922416007,0.00814898762155928
"2203","LOC112070671",112070671,"NW_019942876.1",30399,35237,"LB","LB",0.334592896749725,0.250336095195805,-0.08425680155392,0.000132669710640804,0.00699643321320894
"2204","LOC112070705",112070705,"NW_019942881.1",273972,277969,"SB","SB",-0.161127886405499,-0.427512385759033,-0.266384499353534,0.00203341812804897,0.0458269204681183
"2205","LOC112070760",112070760,"NW_019942894.1",147381,151082,"PL","PL",0.290626461773128,0.016544244702256,-0.274082217070872,2.25776476509607e-05,0.0017931167764393
"2206","LOC112070775",112070775,"NW_019942899.1",50843,57104,"PL","PL",-1.08371330285764,0.0741633897930242,1.15787669265067,0.00216897295905444,0.0478654332354911
"2207","LOC112070776",112070776,"NW_019942899.1",56885,65778,"PL","PL",-1.29280725090277,0.0708392415169531,1.36364649241972,0.000236948023404655,0.0105363579493757
"2208","LOC112070898",112070898,"NW_019942918.1",165644,170572,"PL","PL",0.32105096762168,-0.055951250173079,-0.377002217794759,7.40993281430024e-08,1.68141961174779e-05
"2209","LOC112070913",112070913,"NW_019942920.1",37471,50695,"ALL","LB",0.235937122892144,0.412353029835185,0.176415906943041,0.000978705087572388,0.0276150906065571
"2210","nfix",111980872,"NW_019942922.1",12184,159993,"LB","LB",-0.940431630832558,-0.537931689610179,0.402499941222379,0.000476573141243461,0.0174582282645552
"2211","echs1",112070945,"NW_019942925.1",274812,287012,"LB","LB",0.396241871084807,0.267971469756687,-0.128270401328121,3.62534815726471e-06,0.000423419339191123
"2212","LOC112070961",112070961,"NW_019942931.1",65406,107645,"LB","LB",-0.427428658045331,-0.458978094075732,-0.0315494360304005,0.0017098236269222,0.0405942229039696
"2213","LOC112070963",112070963,"NW_019942931.1",111242,119030,"LB","LB",-2.26047462059941,-1.32657642122796,0.93389819937145,0.000800390580807953,0.0242252362529602
"2214","LOC112070975",112070975,"NW_019942937.1",271165,278898,"LB","LB",2.10960322266946,1.34349230192318,-0.766110920746284,1.84089265541018e-05,0.00154776029581696
"2215","LOC112071022",112071022,"NW_019942945.1",32486,46405,"SB","SB",0.271636167955269,0.85116348698275,0.579527319027481,3.58442612690497e-13,3.74572530261569e-10
"2216","LOC112071022",112071022,"NW_019942945.1",32486,46403,"SB","SB",0.271636167955269,0.85116348698275,0.579527319027481,3.58442612690497e-13,3.74572530261569e-10
"2217","LOC112071022",112071022,"NW_019942945.1",32486,44901,"SB","SB",0.271636167955269,0.85116348698275,0.579527319027481,3.58442612690497e-13,3.74572530261569e-10
"2218","LOC112071036",112071036,"NW_019942947.1",96837,104789,"SB","SB",-0.00809665511833434,-0.568505740142745,-0.560409085024411,0.00175178434394224,0.0411130947387391
"2219","LOC112071036",112071036,"NW_019942947.1",98937,104785,"SB","SB",-0.00809665511833434,-0.568505740142745,-0.560409085024411,0.00175178434394224,0.0411130947387391
"2220","LOC112071036",112071036,"NW_019942947.1",98938,105031,"SB","SB",-0.00809665511833434,-0.568505740142745,-0.560409085024411,0.00175178434394224,0.0411130947387391
"2221","LOC112071036",112071036,"NW_019942947.1",98938,104781,"SB","SB",-0.00809665511833434,-0.568505740142745,-0.560409085024411,0.00175178434394224,0.0411130947387391
"2222","LOC112071047",112071047,"NW_019942948.1",194219,230442,"ALL","LB",-0.389756298983354,-0.22997904544094,0.159777253542415,0.00225520207996441,0.0490372823037673
"2223","LOC112071071",112071071,"NW_019942954.1",58811,71807,"ALL","LB",0.544560772118111,0.30727081047616,-0.237289961641951,0.000354690599281356,0.0141271451328613
"2224","LOC112071071",112071071,"NW_019942954.1",58811,70097,"ALL","LB",0.544560772118111,0.30727081047616,-0.237289961641951,0.000354690599281356,0.0141271451328613
"2225","LOC112071071",112071071,"NW_019942954.1",59444,71807,"ALL","LB",0.544560772118111,0.30727081047616,-0.237289961641951,0.000354690599281356,0.0141271451328613
"2226","LOC112071087",112071087,"NW_019942956.1",123925,130483,"ALL","SB",0.102854765295667,-0.171799729034507,-0.274654494330175,2.07659402145142e-06,0.000270365733087986
"2227","LOC112071087",112071087,"NW_019942956.1",123925,130483,"ALL","SB",0.102854765295667,-0.171799729034507,-0.274654494330175,2.07659402145142e-06,0.000270365733087986
"2228","LOC112071087",112071087,"NW_019942956.1",123925,129017,"ALL","SB",0.102854765295667,-0.171799729034507,-0.274654494330175,2.07659402145142e-06,0.000270365733087986
"2229","LOC112071087",112071087,"NW_019942956.1",123925,129017,"ALL","SB",0.102854765295667,-0.171799729034507,-0.274654494330175,2.07659402145142e-06,0.000270365733087986
"2230","LOC112071120",112071120,"NW_019942964.1",165923,173289,"LB","LB",-0.600197510072551,-1.07130532578049,-0.47110781570794,0.000727837958676024,0.0229226938602336
"2231","LOC112071167",112071167,"NW_019942971.1",119922,123768,"LB","LB",0.315848400379016,0.302680777423347,-0.0131676229556695,1.64964459859731e-05,0.00142407363065868
"2232","mre11",112071176,"NW_019942973.1",133256,146638,"ALL","PL",0.184377757448053,0.067779278699669,-0.116598478748384,0.00119236259621872,0.0316290706051072
