"CHROM","POS","fst_LB","fst_SB","fst_PL","highest"
"NC_036861.1",6020000,0.0448542,0,0.0187993,0.0448542
"NC_036861.1",6030000,0.0207704,0.0280316,0,0.0280316
"NC_036861.1",6040000,0.0353232,0.0354057,0,0.0354057
"NC_036861.1",6050000,0.0724,0.0161979,0,0.0724
"NC_036861.1",6060000,0.072921,0.0530755,0,0.072921
"NC_036861.1",6070000,0.0689763,0.050815,0,0.0689763
"NC_036861.1",6080000,0.00644457,0.0387284,0,0.0387284
"NC_036861.1",6090000,0.0116685,0.0321535,0,0.0321535
"NC_036861.1",6100000,0,0.0407336,0,0.0407336
"NC_036861.1",6110000,0,0.0498902,0,0.0498902
"NC_036861.1",6120000,0,0.0177133,0,0.0177133
"NC_036861.1",6130000,0,0.0342589,0,0.0342589
"NC_036861.1",6140000,0,0.0255497,0,0.0255497
"NC_036861.1",6150000,0,0.0281666,0,0.0281666
"NC_036861.1",6160000,0,0.0133605,0,0.0133605
"NC_036861.1",6170000,0,0.0209465,0,0.0209465
"NC_036861.1",6180000,0,0.0215069,0,0.0215069
"NC_036861.1",6190000,0,0.0173339,0,0.0173339
"NC_036861.1",6200000,0,0,0,0
"NC_036861.1",6210000,0,0.0213392,0,0.0213392
"NC_036861.1",6220000,0,0.0277772,0,0.0277772
"NC_036861.1",6230000,0,0,0.00899134,0.00899134
"NC_036861.1",6240000,0,0,0,0
"NC_036861.1",6250000,0,0,0,0
"NC_036861.1",6260000,0,0,0.0041477,0.0041477
"NC_036861.1",6270000,0,0,0.066213,0.066213
"NC_036861.1",6280000,0,0,0.0679062,0.0679062
"NC_036861.1",6290000,0,0,0.0620409,0.0620409
"NC_036861.1",6300000,0.00443168,0,0.0465974,0.0465974
"NC_036861.1",6310000,0.00736296,0,0.0495813,0.0495813
"NC_036861.1",6320000,0.00592168,0,0.0470169,0.0470169
"NC_036861.1",6330000,0.00104518,0,0.049656,0.049656
"NC_036861.1",6340000,0.00932053,0,0.0569583,0.0569583
"NC_036861.1",6350000,0.0146113,0,0.0558256,0.0558256
"NC_036861.1",6360000,0.0191051,0,0.0547282,0.0547282
"NC_036861.1",6370000,0.0207593,0,0.0135869,0.0207593
"NC_036861.1",6380000,0.0226354,0,0.00421892,0.0226354
"NC_036861.1",6390000,0.0187161,0,0.00738818,0.0187161
"NC_036861.1",6400000,0.0102359,0,0.0129205,0.0129205
"NC_036861.1",6410000,0.00813758,0,0.0146605,0.0146605
"NC_036861.1",6420000,0.0161937,0,0.0150799,0.0161937
"NC_036861.1",6430000,0.0151327,0,0.00746049,0.0151327
"NC_036861.1",6440000,0.00880399,0,0.00505455,0.00880399
"NC_036861.1",6450000,0.0119765,0,0.00284656,0.0119765
"NC_036861.1",6460000,0.00564584,0,0,0.00564584
"NC_036861.1",6470000,0.00892505,0,0,0.00892505
"NC_036861.1",6480000,0.00832743,0.00765362,0,0.00832743
"NC_036861.1",6490000,0.0170682,0.0116883,0,0.0170682
"NC_036861.1",6500000,0.0130934,0.0180892,0,0.0180892
"NC_036861.1",6510000,0.0197567,0.0213523,0,0.0213523
"NC_036861.1",6520000,0.0113749,0.0251954,0,0.0251954
"NC_036861.1",6530000,0.0153646,0.0205279,0,0.0205279
"NC_036861.1",6540000,0.0172661,0.0182648,0,0.0182648
"NC_036861.1",6550000,0.0223731,0.0247136,0,0.0247136
"NC_036861.1",6560000,0.0221058,0.0223234,0,0.0223234
"NC_036861.1",6570000,0.0160047,0.0226298,0,0.0226298
"NC_036861.1",6580000,0.0169641,0.0236427,0,0.0236427
"NC_036861.1",6590000,0.0116341,0.019514,0,0.019514
"NC_036861.1",6600000,0.0144763,0.0159129,0,0.0159129
"NC_036861.1",6610000,0.0105905,0.0110233,0,0.0110233
"NC_036861.1",6620000,0.0130772,0.00880062,0,0.0130772
"NC_036861.1",6630000,0.0236637,0.00912798,0,0.0236637
"NC_036861.1",6640000,0.0249189,0.00968627,0,0.0249189
"NC_036861.1",6650000,0.0107261,0,0.00802542,0.0107261
"NC_036861.1",6660000,0.0111162,0,0.00710666,0.0111162
"NC_036861.1",6670000,0.0164459,0,0.0151738,0.0164459
"NC_036861.1",6680000,0.0193054,0,0.0101609,0.0193054
"NC_036861.1",6690000,0.0209127,0,0.0115246,0.0209127
"NC_036861.1",6700000,0.0109091,0,0.0078464,0.0109091
"NC_036861.1",6710000,0.0102208,0,0.00979627,0.0102208
"NC_036861.1",6720000,0.00875291,0,0.00900949,0.00900949
"NC_036861.1",6730000,0,0,0.00474585,0.00474585
"NC_036861.1",6740000,0,0,0.00445468,0.00445468
"NC_036861.1",6750000,0,0,0.00613346,0.00613346
"NC_036861.1",6760000,0,0,0.00570551,0.00570551
"NC_036861.1",6770000,0,0,0.00609801,0.00609801
"NC_036861.1",6780000,0,0,0.00401675,0.00401675
"NC_036861.1",6790000,0,0,0.00428649,0.00428649
"NC_036861.1",6800000,0,0,0.00450894,0.00450894
"NC_036861.1",6810000,0,0,0.00383,0.00383
"NC_036861.1",6820000,0,0,0.00210234,0.00210234
"NC_036861.1",6830000,0,0,0.00123406,0.00123406
"NC_036861.1",6840000,0,0.00197936,0.00137972,0.00197936
"NC_036861.1",6850000,0,0.000392637,0,0.000392637
"NC_036861.1",6860000,0,0.000506693,0.000265202,0.000506693
"NC_036861.1",6870000,0,0.00195096,0,0.00195096
"NC_036861.1",6880000,0,0.00234678,0,0.00234678
"NC_036861.1",6890000,0,0.00282643,0,0.00282643
"NC_036861.1",6900000,0,0.0049637,0,0.0049637
"NC_036861.1",6910000,0,0.00627842,0,0.00627842
"NC_036861.1",6920000,0.00155165,0.00808262,0.00190123,0.00808262
"NC_036861.1",6930000,0.00208088,0.00948746,0.00271365,0.00948746
"NC_036861.1",6940000,0,0.000871339,0.00196468,0.00196468
"NC_036861.1",6950000,0,0,0.0295045,0.0295045
"NC_036862.1",50000,0,0,0,0
"NC_036862.1",60000,0,0,0,0
"NC_036862.1",70000,0,0,0,0
"NC_036862.1",80000,0,0,0,0
"NC_036862.1",90000,0,0,0.0350877,0.0350877
"NC_036862.1",1e+05,0,0,0.0398118,0.0398118
"NC_036862.1",110000,0,0,0.0337895,0.0337895
"NC_036862.1",120000,0,0,0.0125393,0.0125393
"NC_036862.1",130000,0.0271338,0,0.0636066,0.0636066
"NC_036862.1",140000,0.026504,0,0.0536953,0.0536953
"NC_036862.1",150000,0,0,0.0760028,0.0760028
"NC_036862.1",160000,0,0,0.0408618,0.0408618
"NC_036862.1",170000,0,0,0.0447275,0.0447275
"NC_036862.1",180000,0,0,0.0379477,0.0379477
"NC_036862.1",190000,0,0,0.0325929,0.0325929
"NC_036862.1",2e+05,0,0,0.0332719,0.0332719
"NC_036862.1",210000,0,0,0.0318319,0.0318319
"NC_036862.1",220000,0,0,0.0335246,0.0335246
"NC_036862.1",230000,0,0,0.00921802,0.00921802
"NC_036862.1",240000,0,0,0.00566895,0.00566895
"NC_036862.1",250000,0,0,0,0
"NC_036862.1",260000,0,0,0,0
"NC_036862.1",270000,0,0,0,0
"NC_036862.1",280000,0,0,0,0
"NC_036862.1",290000,0.0050616,0,0,0.0050616
"NC_036862.1",3e+05,0.00915464,0,0,0.00915464
"NC_036862.1",310000,0.0116502,0,0,0.0116502
"NC_036862.1",320000,0.0345673,0,0,0.0345673
"NC_036862.1",330000,0.00729678,0,0,0.00729678
"NC_036862.1",340000,0,0,0,0
"NC_036862.1",350000,0,0,0,0
"NC_036862.1",360000,0,0,0,0
"NC_036862.1",370000,0,0,0,0
"NC_036862.1",380000,0,0,0,0
"NC_036862.1",390000,0,0,0,0
"NC_036862.1",4e+05,0,0,0,0
"NC_036862.1",410000,0,0,0,0
"NC_036862.1",420000,0,0,0.0546779,0.0546779
"NC_036862.1",430000,0,0,0.0403212,0.0403212
"NC_036862.1",440000,0,0,0.0393713,0.0393713
"NC_036862.1",450000,0,0,0.043629,0.043629
"NC_036862.1",460000,0,0,0.0431726,0.0431726
"NC_036862.1",470000,0,0,0.0399728,0.0399728
"NC_036862.1",480000,0,0,0.04721,0.04721
"NC_036862.1",490000,0,0,0.00425786,0.00425786
"NC_036862.1",5e+05,0.00537164,0,0,0.00537164
"NC_036862.1",510000,0.00877936,0,0.00433911,0.00877936
"NC_036862.1",520000,0.0551877,0,0,0.0551877
"NC_036862.1",530000,0.0372416,0,0,0.0372416
"NC_036862.1",540000,0,0.0675538,0,0.0675538
"NC_036862.1",550000,0,0.0489882,0,0.0489882
"NC_036862.1",560000,0,0.0577574,0,0.0577574
"NC_036862.1",570000,0,0.0538764,0,0.0538764
"NC_036862.1",580000,0,0.0542234,0,0.0542234
"NC_036862.1",590000,0,0.0744294,0,0.0744294
"NC_036862.1",6e+05,0,0.0775881,0,0.0775881
"NC_036862.1",610000,0,0.0792349,0,0.0792349
"NC_036862.1",620000,0,0.0829731,0,0.0829731
"NC_036862.1",630000,0,0.0907893,0,0.0907893
"NC_036862.1",640000,0,0.0223477,0,0.0223477
"NC_036862.1",650000,0,0.0111372,0,0.0111372
"NC_036862.1",660000,0,0,0,0
"NC_036862.1",670000,0,0,0,0
"NC_036862.1",680000,0,0,0,0
"NC_036862.1",690000,0,0,0,0
"NC_036862.1",7e+05,0,0.0132427,0,0.0132427
"NC_036862.1",710000,0,0.0153183,0,0.0153183
"NC_036862.1",720000,0,0.0145004,0,0.0145004
"NC_036862.1",730000,0,0.0197039,0,0.0197039
"NC_036862.1",740000,0.001706,0.013227,0,0.013227
"NC_036862.1",750000,0.00354205,0.0142476,0,0.0142476
"NC_036862.1",760000,0.00807099,0.0172512,0,0.0172512
"NC_036862.1",770000,0.00430345,0.0122088,0.0104276,0.0122088
"NC_036862.1",780000,0.00205383,0.0140707,0.00403399,0.0140707
"NC_036862.1",790000,0.00217396,0.0207805,0.00430641,0.0207805
"NC_036862.1",8e+05,0,0.00393763,0.00279942,0.00393763
"NC_036862.1",810000,0,0.00214421,0.00532882,0.00532882
"NC_036862.1",820000,0,0,0.009856,0.009856
"NC_036862.1",830000,0,0,0.00776107,0.00776107
"NC_036862.1",840000,0,0.00113522,0.0174511,0.0174511
"NC_036862.1",850000,0,0,0.0266802,0.0266802
"NC_036862.1",860000,0.00915442,0,0.0455115,0.0455115
"NC_036862.1",870000,0.0537352,0,0.012731,0.0537352
"NC_036862.1",880000,0.119284,0,0.0332346,0.119284
"NC_036862.1",890000,0.0541118,0,0.00161788,0.0541118
"NC_036862.1",9e+05,0.0396727,0,0,0.0396727
"NC_036862.1",910000,0.0550458,0,0,0.0550458
"NC_036862.1",920000,0.052671,0,0,0.052671
"NC_036862.1",930000,0.0467666,0.00071015,0,0.0467666
"NC_036862.1",940000,0.0487882,0,0,0.0487882
"NC_036862.1",950000,0.0456137,0.000437797,0,0.0456137
"NC_036862.1",960000,0.0194719,0.00507965,0.00222927,0.0194719
"NC_036862.1",970000,0,0.00734821,0.00772853,0.00772853
"NC_036862.1",980000,0,0.00822848,0.0052846,0.00822848
"NC_036862.1",990000,0,0.00954889,0.0256718,0.0256718
"NC_036862.1",1e+06,0,0.0150098,0.0428104,0.0428104
"NC_036862.1",1010000,0,0.0324043,0.0786792,0.0786792
"NC_036862.1",1020000,0,0.0358909,0.068839,0.068839
"NC_036862.1",1030000,0,0.038244,0.0705447,0.0705447
"NC_036862.1",1040000,0,0.0250579,0.029325,0.029325
"NC_036862.1",1050000,0,0.0236491,0.0281776,0.0281776
"NC_036862.1",1060000,0,0.0181046,0.00765852,0.0181046
"NC_036862.1",1070000,0,0.0134174,0,0.0134174
"NC_036862.1",1080000,0,0.0111836,0,0.0111836
"NC_036862.1",1090000,0,0.0196541,0,0.0196541
"NC_036862.1",1100000,0,0.0123824,0,0.0123824
"NC_036862.1",1110000,0,0,0,0
"NC_036862.1",1120000,0,0,0,0
"NC_036862.1",1130000,0,0,0,0
"NC_036862.1",1140000,0,0,0,0
"NC_036862.1",1150000,0,0,0,0
"NC_036862.1",1160000,0,0,0,0
"NC_036862.1",1170000,0,0,0,0
"NC_036862.1",1180000,0,0,0,0
"NC_036862.1",1190000,0,0,0,0
"NC_036862.1",1200000,0,0,0,0
"NC_036862.1",1210000,0,0,0,0
"NC_036862.1",1220000,0,0,0,0
"NC_036862.1",1230000,0,0,0,0
"NC_036862.1",1240000,0,0,0,0
"NC_036862.1",1250000,0,0,0,0
"NC_036862.1",1260000,0,0,0,0
"NC_036862.1",1270000,0,0,0,0
"NC_036862.1",1280000,0,0,0,0
"NC_036862.1",1290000,0,0.00358524,0,0.00358524
"NC_036862.1",1300000,0,0.00277229,0,0.00277229
"NC_036862.1",1310000,0,0.00323541,0,0.00323541
"NC_036862.1",1320000,0,0.00589602,0,0.00589602
"NC_036862.1",1330000,0,0.00386002,0,0.00386002
"NC_036862.1",1340000,0,0,0,0
"NC_036862.1",1350000,0,0,0,0
"NC_036862.1",1360000,0,0.00233737,0,0.00233737
"NC_036862.1",1370000,0,0,0.00952418,0.00952418
"NC_036862.1",1380000,0,0,0.00182815,0.00182815
"NC_036862.1",1390000,0,0,0.000902483,0.000902483
"NC_036862.1",1400000,0,0,0.000319322,0.000319322
"NC_036862.1",1410000,0,0,0,0
"NC_036862.1",1420000,0,0,0,0
"NC_036862.1",1430000,0,0,0,0
"NC_036862.1",1440000,0.000879001,0,0.00883204,0.00883204
"NC_036862.1",1450000,0,0,0,0
"NC_036862.1",1460000,0,0,0,0
"NC_036862.1",1470000,0,0,0,0
"NC_036862.1",1480000,0,0,0,0
"NC_036862.1",1490000,0,0,0,0
"NC_036862.1",1500000,0,0,0,0
"NC_036862.1",1510000,0,0,0,0
"NC_036862.1",1520000,0,0,0,0
"NC_036862.1",1530000,0,0,0,0
"NC_036862.1",1540000,0,0,0,0
"NC_036862.1",1550000,0,0,0,0
"NC_036862.1",1560000,0,0,0.0225007,0.0225007
"NC_036862.1",1570000,0,0,0.0265742,0.0265742
"NC_036862.1",1580000,0,0,0,0
"NC_036862.1",1590000,0,0,0,0
"NC_036862.1",1600000,0,0,0.00285643,0.00285643
"NC_036862.1",1610000,0,0.00308733,0.007821,0.007821
"NC_036862.1",1620000,0,0,0.024942,0.024942
"NC_036862.1",1630000,0,0.0120144,0.0253958,0.0253958
"NC_036862.1",1640000,0,0.00318348,0.0177781,0.0177781
"NC_036862.1",1650000,0,0,0.0120777,0.0120777
"NC_036862.1",1660000,0,0.00131683,0,0.00131683
"NC_036862.1",1670000,0,0,0,0
"NC_036862.1",1680000,0.00464192,0,0.00247618,0.00464192
"NC_036862.1",1690000,0.000240319,0,0.00646409,0.00646409
"NC_036862.1",1700000,0,0,0,0
"NC_036862.1",1710000,0,0,0,0
"NC_036862.1",1720000,0,0,0,0
"NC_036862.1",1730000,0,0,0,0
"NC_036862.1",1740000,0,0,0,0
"NC_036862.1",1750000,0,0,0,0
"NC_036862.1",1760000,0,0,0,0
"NC_036862.1",1770000,0,0,0,0
"NC_036862.1",1780000,0,0,0,0
"NC_036862.1",1790000,0,0,0,0
"NC_036862.1",1800000,0,0,0.00630875,0.00630875
"NC_036862.1",1810000,0.00044454,0,0.00936781,0.00936781
"NC_036862.1",1820000,0.0149135,0,0.012427,0.0149135
"NC_036862.1",1830000,0.0295169,0,0.0177595,0.0295169
"NC_036862.1",1840000,0.022944,0,0.0128815,0.022944
"NC_036862.1",1850000,0.00174568,0,0.0113817,0.0113817
"NC_036862.1",1860000,0,0,0.0199264,0.0199264
"NC_036862.1",1870000,0,0,0.0143223,0.0143223
"NC_036862.1",1880000,0,0,0.0107109,0.0107109
"NC_036862.1",1890000,0,0,0.0019997,0.0019997
"NC_036862.1",1900000,0,0,0,0
"NC_036862.1",1910000,0,0,0,0
"NC_036862.1",1920000,0,0,0,0
"NC_036862.1",1930000,0,0,0,0
"NC_036862.1",1940000,0,0,0,0
"NC_036862.1",1950000,0,0,0,0
"NC_036862.1",1960000,0,0.000150062,0,0.000150062
"NC_036862.1",1970000,0,0,0,0
"NC_036862.1",1980000,0,0,0,0
"NC_036862.1",1990000,0,0,0,0
"NC_036862.1",2e+06,0,0,0,0
"NC_036862.1",2010000,0,0.00298375,0,0.00298375
"NC_036862.1",2020000,0,0,0,0
"NC_036862.1",2030000,0,0,0,0
"NC_036862.1",2040000,0,0,0,0
"NC_036862.1",2050000,0,0,0,0
"NC_036862.1",2060000,0,0.00142771,0,0.00142771
"NC_036862.1",2070000,0,0.000363167,0,0.000363167
"NC_036862.1",2080000,0,0,0,0
"NC_036862.1",2090000,0,0,0,0
"NC_036862.1",2100000,0,0,0,0
"NC_036862.1",2110000,0.000753106,0,0,0.000753106
"NC_036862.1",2120000,0.000738275,0,0,0.000738275
"NC_036862.1",2130000,0.00425763,0,0,0.00425763
"NC_036862.1",2140000,0.00478133,0,0,0.00478133
"NC_036862.1",2150000,0,0,0,0
"NC_036862.1",2160000,0,0,0,0
"NC_036862.1",2170000,0,0,0,0
"NC_036862.1",2180000,0,0,0,0
"NC_036862.1",2190000,0,0,0,0
"NC_036862.1",2200000,0,0,0,0
"NC_036862.1",2210000,0,0,0,0
"NC_036862.1",2220000,0,0,0,0
"NC_036862.1",2230000,0,0,0,0
"NC_036862.1",2240000,0,0,0,0
"NC_036862.1",2250000,0.000758629,0,0,0.000758629
"NC_036862.1",2260000,0.00228486,0,0,0.00228486
"NC_036862.1",2270000,0.00932511,0,0,0.00932511
"NC_036862.1",2280000,0.0130589,0,0,0.0130589
"NC_036862.1",2290000,0.0144641,0,0,0.0144641
"NC_036862.1",2300000,0.0162207,0,0,0.0162207
"NC_036862.1",2310000,0.0293842,0,0,0.0293842
"NC_036862.1",2320000,0.0283736,0,0,0.0283736
"NC_036862.1",2330000,0.0226476,0,0,0.0226476
"NC_036862.1",2340000,0.0267408,0,0,0.0267408
"NC_036862.1",2350000,0.0245855,0,0,0.0245855
"NC_036862.1",2360000,0.0252827,0,0,0.0252827
"NC_036862.1",2370000,0.0232959,0,0,0.0232959
"NC_036862.1",2380000,0.0297093,0,0,0.0297093
"NC_036862.1",2390000,0.0320332,0,0,0.0320332
"NC_036862.1",2400000,0.0358804,0,0,0.0358804
"NC_036862.1",2410000,0.0156334,0,0,0.0156334
"NC_036862.1",2420000,0.0152119,0,0,0.0152119
"NC_036862.1",2430000,0.0191151,0,0,0.0191151
"NC_036862.1",2440000,0.00196626,0,0,0.00196626
"NC_036862.1",2450000,0.00123387,0,0,0.00123387
"NC_036862.1",2460000,0.00189709,0.00938895,0,0.00938895
"NC_036862.1",2470000,0.00541045,0.0217271,0,0.0217271
"NC_036862.1",2480000,0,0.0160455,0,0.0160455
"NC_036862.1",2490000,0,0.0143739,0,0.0143739
"NC_036862.1",2500000,0,0.0150692,0,0.0150692
"NC_036862.1",2510000,0,0.0152095,0,0.0152095
"NC_036862.1",2520000,0,0.0113668,0,0.0113668
"NC_036862.1",2530000,0,0.0140704,0,0.0140704
"NC_036862.1",2540000,0,0,0.0102768,0.0102768
"NC_036862.1",2550000,0,0,0.00415595,0.00415595
"NC_036862.1",2560000,0,0,0,0
"NC_036862.1",2570000,0,0,0,0
"NC_036862.1",2580000,0,0,0,0
"NC_036862.1",2590000,0,0,0,0
"NC_036862.1",2600000,0,0,0,0
"NC_036862.1",2610000,0,0,0.000466453,0.000466453
"NC_036862.1",2620000,0,0,0,0
"NC_036862.1",2630000,0,0,0.00176854,0.00176854
"NC_036862.1",2640000,0,0,0,0
"NC_036862.1",2650000,0,0,0.0085127,0.0085127
"NC_036862.1",2660000,0,0,0.00765235,0.00765235
"NC_036862.1",2670000,0,0,0,0
"NC_036862.1",2680000,0,0,0,0
"NC_036862.1",2690000,0,0,0,0
"NC_036862.1",2700000,0.00490576,0,0,0.00490576
"NC_036862.1",2710000,0.00496468,0,0,0.00496468
"NC_036862.1",2720000,0.0147975,0,0,0.0147975
"NC_036862.1",2730000,0.0174442,0.00476382,0,0.0174442
"NC_036862.1",2740000,0.0165007,0.00833178,0,0.0165007
"NC_036862.1",2750000,0.00911121,0.00579009,0,0.00911121
"NC_036862.1",2760000,0.00458109,0.00986815,0,0.00986815
"NC_036862.1",2770000,0.00812265,0,0,0.00812265
"NC_036862.1",2780000,0.0068413,0.00597911,0,0.0068413
"NC_036862.1",2790000,0,0.00266099,0,0.00266099
"NC_036862.1",2800000,0,0.00793819,0,0.00793819
"NC_036862.1",2810000,0,0.00599054,0,0.00599054
"NC_036862.1",2820000,0,0.00345715,0,0.00345715
"NC_036862.1",2830000,0,0,0,0
"NC_036862.1",2840000,0,0,0,0
"NC_036862.1",2850000,0,0,0,0
"NC_036862.1",2860000,0,0,0,0
"NC_036862.1",2870000,0,0,0,0
"NC_036862.1",2880000,0,0,0,0
"NC_036862.1",2890000,0,0,0,0
"NC_036862.1",2900000,0,0,0,0
"NC_036862.1",2910000,0,0.00326863,0,0.00326863
"NC_036862.1",2920000,0,0.00610518,0,0.00610518
"NC_036862.1",2930000,0,0.00711048,0,0.00711048
"NC_036862.1",2940000,0,0.00655478,0,0.00655478
"NC_036862.1",2950000,0.00625989,0.00460724,0,0.00625989
"NC_036862.1",2960000,0.00498134,0.00284134,0,0.00498134
"NC_036862.1",2970000,0,0.00862585,0,0.00862585
"NC_036862.1",2980000,0,0.00968421,0,0.00968421
"NC_036862.1",2990000,0,0.00657278,0,0.00657278
"NC_036862.1",3e+06,0,0.0158431,0,0.0158431
"NC_036862.1",3010000,0,0.0124486,0,0.0124486
"NC_036862.1",3020000,0,0.021047,0,0.021047
"NC_036862.1",3030000,0,0.0340579,0,0.0340579
"NC_036862.1",3040000,0,0.0332712,0,0.0332712
"NC_036862.1",3050000,0,0.0442974,0,0.0442974
"NC_036862.1",3060000,0,0.0550537,0,0.0550537
"NC_036862.1",3070000,0,0.0523806,0,0.0523806
"NC_036862.1",3080000,0,0.0456267,0,0.0456267
"NC_036862.1",3090000,0,0.0340363,0,0.0340363
"NC_036862.1",3100000,0,0.028342,0,0.028342
"NC_036862.1",3110000,0,0.0277852,0,0.0277852
"NC_036862.1",3120000,0,0.000110274,0,0.000110274
"NC_036862.1",3130000,0,0,0,0
"NC_036862.1",3140000,0,0,0.00307101,0.00307101
"NC_036862.1",3150000,0,0,0.00334473,0.00334473
"NC_036862.1",3160000,0,0,0,0
"NC_036862.1",3170000,0,0,0.000829168,0.000829168
"NC_036862.1",3180000,0,0.00197963,0,0.00197963
"NC_036862.1",3190000,0,0.0056704,0,0.0056704
"NC_036862.1",3200000,0,0.00339057,0,0.00339057
"NC_036862.1",3210000,0,0.00693748,0,0.00693748
"NC_036862.1",3220000,0,0.00804182,0,0.00804182
"NC_036862.1",3230000,0,0.013035,0.00318482,0.013035
"NC_036862.1",3240000,0,0.00842222,0.00414483,0.00842222
"NC_036862.1",3250000,0.0120591,0.00182728,0.0207404,0.0207404
"NC_036862.1",3260000,0.0162693,0,0.0318222,0.0318222
"NC_036862.1",3270000,0.0204292,0,0.0362391,0.0362391
"NC_036862.1",3280000,0.0261114,0,0.0413343,0.0413343
"NC_036862.1",3290000,0.0273489,0,0.0440343,0.0440343
"NC_036862.1",3300000,0.0201829,0,0.0257464,0.0257464
"NC_036862.1",3310000,0.0173207,0,0.0209513,0.0209513
"NC_036862.1",3320000,0.0185198,0,0.0186075,0.0186075
"NC_036862.1",3330000,0.0195475,0,0.0212991,0.0212991
"NC_036862.1",3340000,0.0156571,0,0.0221195,0.0221195
"NC_036862.1",3350000,0.00728816,0,0.00515151,0.00728816
"NC_036862.1",3360000,0.00783116,0,0,0.00783116
"NC_036862.1",3370000,0.00848961,0,0,0.00848961
"NC_036862.1",3380000,0.0103823,0,0,0.0103823
"NC_036862.1",3390000,0.00538095,0,0.000934421,0.00538095
"NC_036862.1",3400000,0.0120661,0,0.00994283,0.0120661
"NC_036862.1",3410000,0.021364,0,0.0161565,0.021364
"NC_036862.1",3420000,0.0103961,0,0.00738732,0.0103961
"NC_036862.1",3430000,0.0178639,0,0,0.0178639
"NC_036862.1",3440000,0.0338765,0,0,0.0338765
"NC_036862.1",3450000,0.0276473,0,0,0.0276473
"NC_036862.1",3460000,0.0243802,0,0,0.0243802
"NC_036862.1",3470000,0.0047015,0,0,0.0047015
"NC_036862.1",3480000,0,0,0,0
"NC_036862.1",3490000,0.0155066,0,0,0.0155066
"NC_036862.1",3500000,0.00207451,0,0,0.00207451
"NC_036862.1",3510000,0.00835477,0,0,0.00835477
"NC_036862.1",3520000,0.0121182,0,0,0.0121182
"NC_036862.1",3530000,0,0,0,0
"NC_036862.1",3540000,0.0041336,0,0,0.0041336
"NC_036862.1",3550000,0,0,0,0
"NC_036862.1",3560000,0,0,0,0
"NC_036862.1",3570000,0,0,0,0
"NC_036862.1",3580000,0,0,0,0
"NC_036862.1",3590000,0,0,0,0
"NC_036862.1",3600000,0,0.0212832,0,0.0212832
"NC_036862.1",3610000,0,0.0400721,0,0.0400721
"NC_036862.1",3620000,0,0.0306474,0,0.0306474
"NC_036862.1",3630000,0,0.0244032,0,0.0244032
"NC_036862.1",3640000,0,0.035194,0,0.035194
"NC_036862.1",3650000,0,0.0359092,0,0.0359092
"NC_036862.1",3660000,0,0.0314008,0,0.0314008
"NC_036862.1",3670000,0,0.0308229,0.000515854,0.0308229
"NC_036862.1",3680000,0,0.0318611,0,0.0318611
"NC_036862.1",3690000,0,0.0185602,0,0.0185602
"NC_036862.1",3700000,0,0,0,0
"NC_036862.1",3710000,0,0,0,0
"NC_036862.1",3720000,0,0,0,0
"NC_036862.1",3730000,0,0,0,0
"NC_036862.1",3740000,0,0,0,0
"NC_036862.1",3750000,0,0,0,0
"NC_036862.1",3760000,0,0.00614116,0,0.00614116
"NC_036862.1",3770000,0,0.00220434,0,0.00220434
"NC_036862.1",3780000,0,0.00228039,0,0.00228039
"NC_036862.1",3790000,0,0,0,0
"NC_036862.1",3800000,0,0.00195962,0,0.00195962
"NC_036862.1",3810000,0,0.0111526,0,0.0111526
"NC_036862.1",3820000,0,0.00967175,0,0.00967175
"NC_036862.1",3830000,0,0.0283479,0,0.0283479
"NC_036862.1",3840000,0,0.0264236,0,0.0264236
"NC_036862.1",3850000,0,0.0206102,0,0.0206102
"NC_036862.1",3860000,0.0157399,0,0,0.0157399
"NC_036862.1",3870000,0.0196308,0.00231621,0.000479334,0.0196308
"NC_036862.1",3880000,0.0142096,0,0,0.0142096
"NC_036862.1",3890000,0,0,0,0
"NC_036862.1",3900000,0,0,0,0
"NC_036862.1",3910000,0,0,0,0
"NC_036862.1",3920000,0,0,0,0
"NC_036862.1",3930000,0,0,0,0
"NC_036862.1",3940000,0,0,0,0
"NC_036862.1",3950000,0,0,0,0
"NC_036862.1",3960000,0,0,0,0
"NC_036862.1",3970000,0,0,0,0
"NC_036862.1",3980000,0,0,0,0
"NC_036862.1",3990000,0,0,0,0
"NC_036862.1",4e+06,0,0,0,0
"NC_036862.1",4010000,0,0,0,0
"NC_036862.1",4020000,0,0,0,0
"NC_036862.1",4030000,0,0,0,0
"NC_036862.1",4040000,0,0,0,0
"NC_036862.1",4050000,0,0,0,0
"NC_036862.1",4060000,0,0,0,0
"NC_036862.1",4070000,0,0,0,0
"NC_036862.1",4080000,0,0,0,0
"NC_036862.1",4090000,0.0101325,0.0244132,0,0.0244132
"NC_036862.1",4100000,0.00357215,0.0329431,0,0.0329431
"NC_036862.1",4110000,0.00543245,0.0403612,0,0.0403612
"NC_036862.1",4120000,0.00812852,0.0364362,0,0.0364362
"NC_036862.1",4130000,0,0.00289277,0,0.00289277
"NC_036862.1",4140000,0,0.00615332,0,0.00615332
"NC_036862.1",4150000,0,0,0,0
"NC_036862.1",4160000,0,0,0,0
"NC_036862.1",4170000,0,0,0,0
"NC_036862.1",4180000,0,0,0,0
"NC_036862.1",4190000,0,0,0,0
"NC_036862.1",4200000,0.00559695,0,0,0.00559695
