"Name","NCBI","Length","CumLen","LG","LGlength"
"unplaced","NW_019953394.1",2541,2128102366,"LG40",653519791
"unplaced","NW_019953395.1",2540,2128104907,"LG40",653519791
"unplaced","NW_019953396.1",2539,2128107447,"LG40",653519791
"unplaced","NW_019953397.1",2538,2128109986,"LG40",653519791
"unplaced","NW_019953398.1",2537,2128112524,"LG40",653519791
"unplaced","NW_019953399.1",2535,2128115061,"LG40",653519791
"unplaced","NW_019953400.1",2534,2128117596,"LG40",653519791
"unplaced","NW_019953401.1",2533,2128120130,"LG40",653519791
"unplaced","NW_019953402.1",2533,2128122663,"LG40",653519791
"unplaced","NW_019953403.1",2533,2128125196,"LG40",653519791
"unplaced","NW_019953404.1",2532,2128127729,"LG40",653519791
"unplaced","NW_019953405.1",2531,2128130261,"LG40",653519791
"unplaced","NW_019953406.1",2530,2128132792,"LG40",653519791
"unplaced","NW_019953407.1",2530,2128135322,"LG40",653519791
"unplaced","NW_019953408.1",2530,2128137852,"LG40",653519791
"unplaced","NW_019953409.1",2528,2128140382,"LG40",653519791
"unplaced","NW_019953410.1",2528,2128142910,"LG40",653519791
"unplaced","NW_019953411.1",13011,2128145438,"LG40",653519791
"unplaced","NW_019953412.1",2526,2128158449,"LG40",653519791
"unplaced","NW_019953413.1",2525,2128160975,"LG40",653519791
"unplaced","NW_019953414.1",2525,2128163500,"LG40",653519791
"unplaced","NW_019953415.1",2524,2128166025,"LG40",653519791
"unplaced","NW_019953416.1",2524,2128168549,"LG40",653519791
"unplaced","NW_019953417.1",2522,2128171073,"LG40",653519791
"unplaced","NW_019953418.1",2522,2128173595,"LG40",653519791
"unplaced","NW_019953419.1",2521,2128176117,"LG40",653519791
"unplaced","NW_019953420.1",2521,2128178638,"LG40",653519791
"unplaced","NW_019953421.1",2521,2128181159,"LG40",653519791
"unplaced","NW_019953422.1",2519,2128183680,"LG40",653519791
"unplaced","NW_019953423.1",2519,2128186199,"LG40",653519791
"unplaced","NW_019953424.1",2517,2128188718,"LG40",653519791
"unplaced","NW_019953425.1",2515,2128191235,"LG40",653519791
"unplaced","NW_019953426.1",2513,2128193750,"LG40",653519791
"unplaced","NW_019953427.1",2512,2128196263,"LG40",653519791
"unplaced","NW_019953428.1",2512,2128198775,"LG40",653519791
"unplaced","NW_019953429.1",2512,2128201287,"LG40",653519791
"unplaced","NW_019953430.1",2511,2128203799,"LG40",653519791
"unplaced","NW_019953431.1",2510,2128206310,"LG40",653519791
"unplaced","NW_019953432.1",2507,2128208820,"LG40",653519791
"unplaced","NW_019953433.1",2507,2128211327,"LG40",653519791
"unplaced","NW_019953434.1",2507,2128213834,"LG40",653519791
"unplaced","NW_019953435.1",2507,2128216341,"LG40",653519791
"unplaced","NW_019953436.1",2506,2128218848,"LG40",653519791
"unplaced","NW_019953437.1",2505,2128221354,"LG40",653519791
"unplaced","NW_019953438.1",2504,2128223859,"LG40",653519791
"unplaced","NW_019953439.1",2501,2128226363,"LG40",653519791
"unplaced","NW_019953440.1",2501,2128228864,"LG40",653519791
"unplaced","NW_019953441.1",2500,2128231365,"LG40",653519791
"unplaced","NW_019953442.1",2499,2128233865,"LG40",653519791
"unplaced","NW_019953443.1",2499,2128236364,"LG40",653519791
"unplaced","NW_019953444.1",2499,2128238863,"LG40",653519791
"unplaced","NW_019953445.1",2498,2128241362,"LG40",653519791
"unplaced","NW_019953446.1",2498,2128243860,"LG40",653519791
"unplaced","NW_019953447.1",2496,2128246358,"LG40",653519791
"unplaced","NW_019953448.1",2496,2128248854,"LG40",653519791
"unplaced","NW_019953449.1",2495,2128251350,"LG40",653519791
"unplaced","NW_019953450.1",2495,2128253845,"LG40",653519791
"unplaced","NW_019953451.1",2494,2128256340,"LG40",653519791
"unplaced","NW_019953452.1",2492,2128258834,"LG40",653519791
"unplaced","NW_019953453.1",2490,2128261326,"LG40",653519791
"unplaced","NW_019953454.1",2487,2128263816,"LG40",653519791
"unplaced","NW_019953455.1",2487,2128266303,"LG40",653519791
"unplaced","NW_019953456.1",2484,2128268790,"LG40",653519791
"unplaced","NW_019953457.1",2482,2128271274,"LG40",653519791
"unplaced","NW_019953458.1",2480,2128273756,"LG40",653519791
"unplaced","NW_019953459.1",2479,2128276236,"LG40",653519791
"unplaced","NW_019953460.1",2478,2128278715,"LG40",653519791
"unplaced","NW_019953461.1",2476,2128281193,"LG40",653519791
"unplaced","NW_019953462.1",2474,2128283669,"LG40",653519791
"unplaced","NW_019953463.1",2474,2128286143,"LG40",653519791
"unplaced","NW_019953464.1",2472,2128288617,"LG40",653519791
"unplaced","NW_019953465.1",2472,2128291089,"LG40",653519791
"unplaced","NW_019953466.1",2472,2128293561,"LG40",653519791
"unplaced","NW_019953467.1",2472,2128296033,"LG40",653519791
"unplaced","NW_019953468.1",2468,2128298505,"LG40",653519791
"unplaced","NW_019953469.1",2468,2128300973,"LG40",653519791
"unplaced","NW_019953470.1",2467,2128303441,"LG40",653519791
"unplaced","NW_019953471.1",2464,2128305908,"LG40",653519791
"unplaced","NW_019953472.1",2463,2128308372,"LG40",653519791
"unplaced","NW_019953473.1",2463,2128310835,"LG40",653519791
"unplaced","NW_019953474.1",2461,2128313298,"LG40",653519791
"unplaced","NW_019953475.1",2461,2128315759,"LG40",653519791
"unplaced","NW_019953476.1",2460,2128318220,"LG40",653519791
"unplaced","NW_019953477.1",2458,2128320680,"LG40",653519791
"unplaced","NW_019953478.1",2457,2128323138,"LG40",653519791
"unplaced","NW_019953479.1",2457,2128325595,"LG40",653519791
"unplaced","NW_019953480.1",2456,2128328052,"LG40",653519791
"unplaced","NW_019953481.1",4619,2128330508,"LG40",653519791
"unplaced","NW_019953482.1",2449,2128335127,"LG40",653519791
"unplaced","NW_019953483.1",2449,2128337576,"LG40",653519791
"unplaced","NW_019953484.1",2446,2128340025,"LG40",653519791
"unplaced","NW_019953485.1",2446,2128342471,"LG40",653519791
"unplaced","NW_019953486.1",2445,2128344917,"LG40",653519791
"unplaced","NW_019953487.1",2445,2128347362,"LG40",653519791
"unplaced","NW_019953488.1",2444,2128349807,"LG40",653519791
"unplaced","NW_019953489.1",2442,2128352251,"LG40",653519791
"unplaced","NW_019953490.1",2441,2128354693,"LG40",653519791
"unplaced","NW_019953491.1",2441,2128357134,"LG40",653519791
"unplaced","NW_019953492.1",2441,2128359575,"LG40",653519791
"unplaced","NW_019953493.1",2440,2128362016,"LG40",653519791
"unplaced","NW_019953494.1",2440,2128364456,"LG40",653519791
"unplaced","NW_019953495.1",2440,2128366896,"LG40",653519791
"unplaced","NW_019953496.1",2440,2128369336,"LG40",653519791
"unplaced","NW_019953497.1",2439,2128371776,"LG40",653519791
"unplaced","NW_019953498.1",2438,2128374215,"LG40",653519791
"unplaced","NW_019953499.1",2437,2128376653,"LG40",653519791
"unplaced","NW_019953500.1",2437,2128379090,"LG40",653519791
"unplaced","NW_019953501.1",2436,2128381527,"LG40",653519791
"unplaced","NW_019953502.1",2436,2128383963,"LG40",653519791
"unplaced","NW_019953503.1",2436,2128386399,"LG40",653519791
"unplaced","NW_019953504.1",2434,2128388835,"LG40",653519791
"unplaced","NW_019953505.1",2434,2128391269,"LG40",653519791
"unplaced","NW_019953506.1",2433,2128393703,"LG40",653519791
"unplaced","NW_019953507.1",2432,2128396136,"LG40",653519791
"unplaced","NW_019953508.1",2431,2128398568,"LG40",653519791
"unplaced","NW_019953509.1",2430,2128400999,"LG40",653519791
"unplaced","NW_019953510.1",2428,2128403429,"LG40",653519791
"unplaced","NW_019953511.1",2426,2128405857,"LG40",653519791
"unplaced","NW_019953512.1",2424,2128408283,"LG40",653519791
"unplaced","NW_019953513.1",2422,2128410707,"LG40",653519791
"unplaced","NW_019953514.1",2419,2128413129,"LG40",653519791
"unplaced","NW_019953515.1",2418,2128415548,"LG40",653519791
"unplaced","NW_019953516.1",2417,2128417966,"LG40",653519791
"unplaced","NW_019953517.1",2416,2128420383,"LG40",653519791
"unplaced","NW_019953518.1",2414,2128422799,"LG40",653519791
"unplaced","NW_019953519.1",2412,2128425213,"LG40",653519791
"unplaced","NW_019953520.1",2408,2128427625,"LG40",653519791
"unplaced","NW_019953521.1",2408,2128430033,"LG40",653519791
"unplaced","NW_019953522.1",2406,2128432441,"LG40",653519791
"unplaced","NW_019953523.1",2405,2128434847,"LG40",653519791
"unplaced","NW_019953524.1",2404,2128437252,"LG40",653519791
"unplaced","NW_019953525.1",2402,2128439656,"LG40",653519791
"unplaced","NW_019953526.1",2401,2128442058,"LG40",653519791
"unplaced","NW_019953527.1",2400,2128444459,"LG40",653519791
"unplaced","NW_019953528.1",2398,2128446859,"LG40",653519791
"unplaced","NW_019953529.1",2394,2128449257,"LG40",653519791
"unplaced","NW_019953530.1",2394,2128451651,"LG40",653519791
"unplaced","NW_019953531.1",2391,2128454045,"LG40",653519791
"unplaced","NW_019953532.1",2391,2128456436,"LG40",653519791
"unplaced","NW_019953533.1",2389,2128458827,"LG40",653519791
"unplaced","NW_019953534.1",2389,2128461216,"LG40",653519791
"unplaced","NW_019953535.1",2388,2128463605,"LG40",653519791
"unplaced","NW_019953536.1",2387,2128465993,"LG40",653519791
"unplaced","NW_019953537.1",2386,2128468380,"LG40",653519791
"unplaced","NW_019953538.1",2386,2128470766,"LG40",653519791
"unplaced","NW_019953539.1",2386,2128473152,"LG40",653519791
"unplaced","NW_019953540.1",4156,2128475538,"LG40",653519791
"unplaced","NW_019953541.1",2384,2128479694,"LG40",653519791
"unplaced","NW_019953542.1",2382,2128482078,"LG40",653519791
"unplaced","NW_019953543.1",2379,2128484460,"LG40",653519791
"unplaced","NW_019953544.1",2379,2128486839,"LG40",653519791
"unplaced","NW_019953545.1",2378,2128489218,"LG40",653519791
"unplaced","NW_019953546.1",2377,2128491596,"LG40",653519791
"unplaced","NW_019953547.1",2376,2128493973,"LG40",653519791
"unplaced","NW_019953548.1",2376,2128496349,"LG40",653519791
"unplaced","NW_019953549.1",2375,2128498725,"LG40",653519791
"unplaced","NW_019953550.1",2372,2128501100,"LG40",653519791
"unplaced","NW_019953551.1",2372,2128503472,"LG40",653519791
"unplaced","NW_019953552.1",2370,2128505844,"LG40",653519791
"unplaced","NW_019953553.1",2369,2128508214,"LG40",653519791
"unplaced","NW_019953554.1",2369,2128510583,"LG40",653519791
"unplaced","NW_019953555.1",2368,2128512952,"LG40",653519791
"unplaced","NW_019953556.1",2368,2128515320,"LG40",653519791
"unplaced","NW_019953557.1",5726,2128517688,"LG40",653519791
"unplaced","NW_019953558.1",2367,2128523414,"LG40",653519791
"unplaced","NW_019953559.1",2365,2128525781,"LG40",653519791
"unplaced","NW_019953560.1",2364,2128528146,"LG40",653519791
"unplaced","NW_019953561.1",2364,2128530510,"LG40",653519791
"unplaced","NW_019953562.1",2362,2128532874,"LG40",653519791
"unplaced","NW_019953563.1",2360,2128535236,"LG40",653519791
"unplaced","NW_019953564.1",2359,2128537596,"LG40",653519791
"unplaced","NW_019953565.1",2359,2128539955,"LG40",653519791
"unplaced","NW_019953566.1",2357,2128542314,"LG40",653519791
"unplaced","NW_019953567.1",2357,2128544671,"LG40",653519791
"unplaced","NW_019953568.1",2355,2128547028,"LG40",653519791
"unplaced","NW_019953569.1",2354,2128549383,"LG40",653519791
"unplaced","NW_019953570.1",2352,2128551737,"LG40",653519791
"unplaced","NW_019953571.1",2350,2128554089,"LG40",653519791
"unplaced","NW_019953572.1",2349,2128556439,"LG40",653519791
"unplaced","NW_019953573.1",2348,2128558788,"LG40",653519791
"unplaced","NW_019953574.1",2345,2128561136,"LG40",653519791
"unplaced","NW_019953575.1",4006,2128563481,"LG40",653519791
"unplaced","NW_019953576.1",2343,2128567487,"LG40",653519791
"unplaced","NW_019953577.1",2343,2128569830,"LG40",653519791
"unplaced","NW_019953578.1",2341,2128572173,"LG40",653519791
"unplaced","NW_019953579.1",2340,2128574514,"LG40",653519791
"unplaced","NW_019953580.1",2338,2128576854,"LG40",653519791
"unplaced","NW_019953581.1",2337,2128579192,"LG40",653519791
"unplaced","NW_019953582.1",2335,2128581529,"LG40",653519791
"unplaced","NW_019953583.1",2335,2128583864,"LG40",653519791
"unplaced","NW_019953584.1",2334,2128586199,"LG40",653519791
"unplaced","NW_019953585.1",2333,2128588533,"LG40",653519791
"unplaced","NW_019953586.1",2332,2128590866,"LG40",653519791
"unplaced","NW_019953587.1",2331,2128593198,"LG40",653519791
"unplaced","NW_019953588.1",2330,2128595529,"LG40",653519791
"unplaced","NW_019953589.1",2330,2128597859,"LG40",653519791
"unplaced","NW_019953590.1",2329,2128600189,"LG40",653519791
"unplaced","NW_019953591.1",2327,2128602518,"LG40",653519791
"unplaced","NW_019953592.1",2326,2128604845,"LG40",653519791
"unplaced","NW_019953593.1",2324,2128607171,"LG40",653519791
"unplaced","NW_019953594.1",2324,2128609495,"LG40",653519791
"unplaced","NW_019953595.1",2324,2128611819,"LG40",653519791
"unplaced","NW_019953596.1",2318,2128614143,"LG40",653519791
"unplaced","NW_019953597.1",2316,2128616461,"LG40",653519791
"unplaced","NW_019953598.1",2316,2128618777,"LG40",653519791
"unplaced","NW_019953599.1",2314,2128621093,"LG40",653519791
"unplaced","NW_019953600.1",2314,2128623407,"LG40",653519791
"unplaced","NW_019953601.1",2312,2128625721,"LG40",653519791
"unplaced","NW_019953602.1",2312,2128628033,"LG40",653519791
"unplaced","NW_019953603.1",2310,2128630345,"LG40",653519791
"unplaced","NW_019953604.1",2310,2128632655,"LG40",653519791
"unplaced","NW_019953605.1",2309,2128634965,"LG40",653519791
"unplaced","NW_019953606.1",2309,2128637274,"LG40",653519791
"unplaced","NW_019953607.1",2309,2128639583,"LG40",653519791
"unplaced","NW_019953608.1",2309,2128641892,"LG40",653519791
"unplaced","NW_019953609.1",2307,2128644201,"LG40",653519791
"unplaced","NW_019953610.1",2306,2128646508,"LG40",653519791
"unplaced","NW_019953611.1",2301,2128648814,"LG40",653519791
"unplaced","NW_019953612.1",2301,2128651115,"LG40",653519791
"unplaced","NW_019953613.1",2298,2128653416,"LG40",653519791
"unplaced","NW_019953614.1",2296,2128655714,"LG40",653519791
"unplaced","NW_019953615.1",2296,2128658010,"LG40",653519791
"unplaced","NW_019953616.1",2295,2128660306,"LG40",653519791
"unplaced","NW_019953617.1",2294,2128662601,"LG40",653519791
"unplaced","NW_019953618.1",2293,2128664895,"LG40",653519791
"unplaced","NW_019953619.1",2293,2128667188,"LG40",653519791
"unplaced","NW_019953620.1",2292,2128669481,"LG40",653519791
"unplaced","NW_019953621.1",2291,2128671773,"LG40",653519791
"unplaced","NW_019953622.1",2291,2128674064,"LG40",653519791
"unplaced","NW_019953623.1",2289,2128676355,"LG40",653519791
"unplaced","NW_019953624.1",2289,2128678644,"LG40",653519791
"unplaced","NW_019953625.1",2289,2128680933,"LG40",653519791
"unplaced","NW_019953626.1",2285,2128683222,"LG40",653519791
"unplaced","NW_019953627.1",2284,2128685507,"LG40",653519791
"unplaced","NW_019953628.1",2283,2128687791,"LG40",653519791
"unplaced","NW_019953629.1",2283,2128690074,"LG40",653519791
"unplaced","NW_019953630.1",2282,2128692357,"LG40",653519791
"unplaced","NW_019953631.1",2279,2128694639,"LG40",653519791
"unplaced","NW_019953632.1",2279,2128696918,"LG40",653519791
"unplaced","NW_019953633.1",2278,2128699197,"LG40",653519791
"unplaced","NW_019953634.1",2277,2128701475,"LG40",653519791
"unplaced","NW_019953635.1",2277,2128703752,"LG40",653519791
"unplaced","NW_019953636.1",2276,2128706029,"LG40",653519791
"unplaced","NW_019953637.1",2276,2128708305,"LG40",653519791
"unplaced","NW_019953638.1",3400,2128710581,"LG40",653519791
"unplaced","NW_019953639.1",2274,2128713981,"LG40",653519791
"unplaced","NW_019953640.1",2274,2128716255,"LG40",653519791
"unplaced","NW_019953641.1",2272,2128718529,"LG40",653519791
"unplaced","NW_019953642.1",2272,2128720801,"LG40",653519791
"unplaced","NW_019953643.1",2271,2128723073,"LG40",653519791
"unplaced","NW_019953644.1",2271,2128725344,"LG40",653519791
"unplaced","NW_019953645.1",2271,2128727615,"LG40",653519791
"unplaced","NW_019953646.1",2271,2128729886,"LG40",653519791
"unplaced","NW_019953647.1",2271,2128732157,"LG40",653519791
"unplaced","NW_019953648.1",2270,2128734428,"LG40",653519791
"unplaced","NW_019953649.1",2270,2128736698,"LG40",653519791
"unplaced","NW_019953650.1",2269,2128738968,"LG40",653519791
"unplaced","NW_019953651.1",2267,2128741237,"LG40",653519791
"unplaced","NW_019953652.1",2267,2128743504,"LG40",653519791
"unplaced","NW_019953653.1",2267,2128745771,"LG40",653519791
"unplaced","NW_019953654.1",12848,2128748038,"LG40",653519791
"unplaced","NW_019953655.1",2265,2128760886,"LG40",653519791
"unplaced","NW_019953656.1",2264,2128763151,"LG40",653519791
"unplaced","NW_019953657.1",2263,2128765415,"LG40",653519791
"unplaced","NW_019953658.1",2263,2128767678,"LG40",653519791
"unplaced","NW_019953659.1",2263,2128769941,"LG40",653519791
"unplaced","NW_019953660.1",2262,2128772204,"LG40",653519791
"unplaced","NW_019953661.1",2261,2128774466,"LG40",653519791
"unplaced","NW_019953662.1",2261,2128776727,"LG40",653519791
"unplaced","NW_019953663.1",2260,2128778988,"LG40",653519791
"unplaced","NW_019953664.1",2260,2128781248,"LG40",653519791
"unplaced","NW_019953665.1",2260,2128783508,"LG40",653519791
"unplaced","NW_019953666.1",2260,2128785768,"LG40",653519791
"unplaced","NW_019953667.1",2260,2128788028,"LG40",653519791
"unplaced","NW_019953668.1",2260,2128790288,"LG40",653519791
"unplaced","NW_019953669.1",2260,2128792548,"LG40",653519791
"unplaced","NW_019953670.1",2259,2128794808,"LG40",653519791
"unplaced","NW_019953671.1",2258,2128797067,"LG40",653519791
"unplaced","NW_019953672.1",2257,2128799325,"LG40",653519791
"unplaced","NW_019953673.1",2257,2128801582,"LG40",653519791
"unplaced","NW_019953674.1",2256,2128803839,"LG40",653519791
"unplaced","NW_019953675.1",2256,2128806095,"LG40",653519791
"unplaced","NW_019953676.1",5273,2128808351,"LG40",653519791
"unplaced","NW_019953677.1",2253,2128813624,"LG40",653519791
"unplaced","NW_019953678.1",2252,2128815877,"LG40",653519791
"unplaced","NW_019953679.1",2252,2128818129,"LG40",653519791
"unplaced","NW_019953680.1",2251,2128820381,"LG40",653519791
"unplaced","NW_019953681.1",2251,2128822632,"LG40",653519791
"unplaced","NW_019953682.1",2248,2128824883,"LG40",653519791
"unplaced","NW_019953683.1",2247,2128827131,"LG40",653519791
"unplaced","NW_019953684.1",2246,2128829378,"LG40",653519791
"unplaced","NW_019953685.1",2246,2128831624,"LG40",653519791
"unplaced","NW_019953686.1",2246,2128833870,"LG40",653519791
"unplaced","NW_019953687.1",2245,2128836116,"LG40",653519791
"unplaced","NW_019953688.1",2244,2128838361,"LG40",653519791
"unplaced","NW_019953689.1",2243,2128840605,"LG40",653519791
"unplaced","NW_019953690.1",2243,2128842848,"LG40",653519791
"unplaced","NW_019953691.1",2242,2128845091,"LG40",653519791
"unplaced","NW_019953692.1",2241,2128847333,"LG40",653519791
"unplaced","NW_019953693.1",8107,2128849574,"LG40",653519791
"unplaced","NW_019953694.1",2241,2128857681,"LG40",653519791
"unplaced","NW_019953695.1",2239,2128859922,"LG40",653519791
"unplaced","NW_019953696.1",2237,2128862161,"LG40",653519791
"unplaced","NW_019953697.1",2237,2128864398,"LG40",653519791
"unplaced","NW_019953698.1",2237,2128866635,"LG40",653519791
"unplaced","NW_019953699.1",2236,2128868872,"LG40",653519791
"unplaced","NW_019953700.1",2231,2128871108,"LG40",653519791
"unplaced","NW_019953701.1",2230,2128873339,"LG40",653519791
"unplaced","NW_019953702.1",2230,2128875569,"LG40",653519791
"unplaced","NW_019953703.1",2229,2128877799,"LG40",653519791
"unplaced","NW_019953704.1",2228,2128880028,"LG40",653519791
"unplaced","NW_019953705.1",11477,2128882256,"LG40",653519791
"unplaced","NW_019953706.1",2226,2128893733,"LG40",653519791
"unplaced","NW_019953707.1",2224,2128895959,"LG40",653519791
"unplaced","NW_019953708.1",2224,2128898183,"LG40",653519791
"unplaced","NW_019953709.1",2222,2128900407,"LG40",653519791
"unplaced","NW_019953710.1",2221,2128902629,"LG40",653519791
"unplaced","NW_019953711.1",2221,2128904850,"LG40",653519791
"unplaced","NW_019953712.1",2221,2128907071,"LG40",653519791
"unplaced","NW_019953713.1",2221,2128909292,"LG40",653519791
"unplaced","NW_019953714.1",2220,2128911513,"LG40",653519791
"unplaced","NW_019953715.1",2220,2128913733,"LG40",653519791
"unplaced","NW_019953716.1",2220,2128915953,"LG40",653519791
"unplaced","NW_019953717.1",2219,2128918173,"LG40",653519791
"unplaced","NW_019953718.1",2219,2128920392,"LG40",653519791
"unplaced","NW_019953719.1",2218,2128922611,"LG40",653519791
"unplaced","NW_019953720.1",2218,2128924829,"LG40",653519791
"unplaced","NW_019953721.1",2217,2128927047,"LG40",653519791
"unplaced","NW_019953722.1",2217,2128929264,"LG40",653519791
"unplaced","NW_019953723.1",2216,2128931481,"LG40",653519791
"unplaced","NW_019953724.1",2215,2128933697,"LG40",653519791
"unplaced","NW_019953725.1",2214,2128935912,"LG40",653519791
"unplaced","NW_019953726.1",2212,2128938126,"LG40",653519791
"unplaced","NW_019953727.1",2210,2128940338,"LG40",653519791
"unplaced","NW_019953728.1",2210,2128942548,"LG40",653519791
"unplaced","NW_019953729.1",2210,2128944758,"LG40",653519791
"unplaced","NW_019953730.1",2209,2128946968,"LG40",653519791
"unplaced","NW_019953731.1",2208,2128949177,"LG40",653519791
"unplaced","NW_019953732.1",2208,2128951385,"LG40",653519791
"unplaced","NW_019953733.1",2208,2128953593,"LG40",653519791
"unplaced","NW_019953734.1",2208,2128955801,"LG40",653519791
"unplaced","NW_019953735.1",2204,2128958009,"LG40",653519791
"unplaced","NW_019953736.1",2203,2128960213,"LG40",653519791
"unplaced","NW_019953737.1",2203,2128962416,"LG40",653519791
"unplaced","NW_019953738.1",2202,2128964619,"LG40",653519791
"unplaced","NW_019953739.1",2201,2128966821,"LG40",653519791
"unplaced","NW_019953740.1",2201,2128969022,"LG40",653519791
"unplaced","NW_019953741.1",2197,2128971223,"LG40",653519791
"unplaced","NW_019953742.1",2197,2128973420,"LG40",653519791
"unplaced","NW_019953743.1",2196,2128975617,"LG40",653519791
"unplaced","NW_019953744.1",2193,2128977813,"LG40",653519791
"unplaced","NW_019953745.1",2192,2128980006,"LG40",653519791
"unplaced","NW_019953746.1",2192,2128982198,"LG40",653519791
"unplaced","NW_019953747.1",2191,2128984390,"LG40",653519791
"unplaced","NW_019953748.1",2191,2128986581,"LG40",653519791
"unplaced","NW_019953749.1",2190,2128988772,"LG40",653519791
"unplaced","NW_019953750.1",2190,2128990962,"LG40",653519791
"unplaced","NW_019953751.1",2190,2128993152,"LG40",653519791
"unplaced","NW_019953752.1",2189,2128995342,"LG40",653519791
"unplaced","NW_019953753.1",2189,2128997531,"LG40",653519791
"unplaced","NW_019953754.1",2188,2128999720,"LG40",653519791
"unplaced","NW_019953755.1",2187,2129001908,"LG40",653519791
"unplaced","NW_019953756.1",2186,2129004095,"LG40",653519791
"unplaced","NW_019953757.1",2185,2129006281,"LG40",653519791
"unplaced","NW_019953758.1",2185,2129008466,"LG40",653519791
"unplaced","NW_019953759.1",2185,2129010651,"LG40",653519791
"unplaced","NW_019953760.1",2185,2129012836,"LG40",653519791
"unplaced","NW_019953761.1",2184,2129015021,"LG40",653519791
"unplaced","NW_019953762.1",2183,2129017205,"LG40",653519791
"unplaced","NW_019953763.1",2183,2129019388,"LG40",653519791
"unplaced","NW_019953764.1",2183,2129021571,"LG40",653519791
"unplaced","NW_019953765.1",2182,2129023754,"LG40",653519791
"unplaced","NW_019953766.1",2182,2129025936,"LG40",653519791
"unplaced","NW_019953767.1",2181,2129028118,"LG40",653519791
"unplaced","NW_019953768.1",2181,2129030299,"LG40",653519791
"unplaced","NW_019953769.1",2180,2129032480,"LG40",653519791
"unplaced","NW_019953770.1",2179,2129034660,"LG40",653519791
"unplaced","NW_019953771.1",2179,2129036839,"LG40",653519791
"unplaced","NW_019953772.1",2178,2129039018,"LG40",653519791
"unplaced","NW_019953773.1",2178,2129041196,"LG40",653519791
"unplaced","NW_019953774.1",2175,2129043374,"LG40",653519791
"unplaced","NW_019953775.1",2175,2129045549,"LG40",653519791
"unplaced","NW_019953776.1",2175,2129047724,"LG40",653519791
"unplaced","NW_019953777.1",2172,2129049899,"LG40",653519791
"unplaced","NW_019953778.1",2172,2129052071,"LG40",653519791
"unplaced","NW_019953779.1",2170,2129054243,"LG40",653519791
"unplaced","NW_019953780.1",2170,2129056413,"LG40",653519791
"unplaced","NW_019953781.1",2169,2129058583,"LG40",653519791
"unplaced","NW_019953782.1",2169,2129060752,"LG40",653519791
"unplaced","NW_019953783.1",2168,2129062921,"LG40",653519791
"unplaced","NW_019953784.1",2167,2129065089,"LG40",653519791
"unplaced","NW_019953785.1",2167,2129067256,"LG40",653519791
"unplaced","NW_019953786.1",2165,2129069423,"LG40",653519791
"unplaced","NW_019953787.1",2165,2129071588,"LG40",653519791
"unplaced","NW_019953788.1",2165,2129073753,"LG40",653519791
"unplaced","NW_019953789.1",2163,2129075918,"LG40",653519791
"unplaced","NW_019953790.1",2163,2129078081,"LG40",653519791
"unplaced","NW_019953791.1",2161,2129080244,"LG40",653519791
"unplaced","NW_019953792.1",2159,2129082405,"LG40",653519791
"unplaced","NW_019953793.1",2159,2129084564,"LG40",653519791
"unplaced","NW_019953794.1",2158,2129086723,"LG40",653519791
"unplaced","NW_019953795.1",2157,2129088881,"LG40",653519791
"unplaced","NW_019953796.1",2156,2129091038,"LG40",653519791
"unplaced","NW_019953797.1",2155,2129093194,"LG40",653519791
"unplaced","NW_019953798.1",2155,2129095349,"LG40",653519791
"unplaced","NW_019953799.1",2153,2129097504,"LG40",653519791
"unplaced","NW_019953800.1",2153,2129099657,"LG40",653519791
"unplaced","NW_019953801.1",2152,2129101810,"LG40",653519791
"unplaced","NW_019953802.1",2152,2129103962,"LG40",653519791
"unplaced","NW_019953803.1",2152,2129106114,"LG40",653519791
"unplaced","NW_019953804.1",2151,2129108266,"LG40",653519791
"unplaced","NW_019953805.1",11086,2129110417,"LG40",653519791
"unplaced","NW_019953806.1",2149,2129121503,"LG40",653519791
"unplaced","NW_019953807.1",2148,2129123652,"LG40",653519791
"unplaced","NW_019953808.1",2147,2129125800,"LG40",653519791
"unplaced","NW_019953809.1",2145,2129127947,"LG40",653519791
"unplaced","NW_019953810.1",2145,2129130092,"LG40",653519791
"unplaced","NW_019953811.1",2144,2129132237,"LG40",653519791
"unplaced","NW_019953812.1",2143,2129134381,"LG40",653519791
"unplaced","NW_019953813.1",2143,2129136524,"LG40",653519791
"unplaced","NW_019953814.1",2143,2129138667,"LG40",653519791
"unplaced","NW_019953815.1",2142,2129140810,"LG40",653519791
"unplaced","NW_019953816.1",2142,2129142952,"LG40",653519791
"unplaced","NW_019953817.1",2142,2129145094,"LG40",653519791
"unplaced","NW_019953818.1",2142,2129147236,"LG40",653519791
"unplaced","NW_019953819.1",2142,2129149378,"LG40",653519791
"unplaced","NW_019953820.1",2141,2129151520,"LG40",653519791
"unplaced","NW_019953821.1",2140,2129153661,"LG40",653519791
"unplaced","NW_019953822.1",2138,2129155801,"LG40",653519791
"unplaced","NW_019953823.1",2138,2129157939,"LG40",653519791
"unplaced","NW_019953824.1",2137,2129160077,"LG40",653519791
"unplaced","NW_019953825.1",2137,2129162214,"LG40",653519791
"unplaced","NW_019953826.1",2136,2129164351,"LG40",653519791
"unplaced","NW_019953827.1",2135,2129166487,"LG40",653519791
"unplaced","NW_019953828.1",3601,2129168622,"LG40",653519791
"unplaced","NW_019953829.1",2134,2129172223,"LG40",653519791
