NCBI	POS	ID	SB	LB	PL
NW_019945532.1	72156	NW_019945532.1_72156	0	0	0
NW_019945535.1	37978	NW_019945535.1_37978	0	0	0
NW_019945535.1	37984	NW_019945535.1_37984	0	0.0734654	0.191707
NW_019945535.1	37985	NW_019945535.1_37985	0	0.113733	0.194335
NW_019945556.1	49143	NW_019945556.1_49143	0.112528	0.0353405	0.00481104
NW_019945556.1	49168	NW_019945556.1_49168	0.10989	0.0248532	0.0097456
NW_019945564.1	66644	NW_019945564.1_66644	0.0413885	0.0209645	0
NW_019945564.1	66917	NW_019945564.1_66917	0.193773	0.0325522	0.0445611
NW_019945564.1	66997	NW_019945564.1_66997	0.0475093	0	0.0319766
NW_019945579.1	4682	NW_019945579.1_4682	0.314645	0.0872857	0.033755
NW_019945579.1	4684	NW_019945579.1_4684	0.309531	0.0927118	0.0286338
NW_019945579.1	4687	NW_019945579.1_4687	0.314645	0.0872857	0.033755
NW_019945579.1	4688	NW_019945579.1_4688	0.289583	0.0821748	0.0306576
NW_019945579.1	4692	NW_019945579.1_4692	0.348236	0.0793744	0.0687087
NW_019945579.1	4771	NW_019945579.1_4771	0.319667	0.0821748	0.0386676
NW_019945579.1	4782	NW_019945579.1_4782	0.291704	0.0695448	0.0287008
NW_019945579.1	4785	NW_019945579.1_4785	0.319667	0.0821748	0.0386676
NW_019945579.1	4800	NW_019945579.1_4800	0.319667	0.0821748	0.0386676
NW_019945579.1	4817	NW_019945579.1_4817	0.324602	0.0773561	0.0433872
NW_019945591.1	36451	NW_019945591.1_36451	0.13489	0.255644	0.615333
NW_019945591.1	36492	NW_019945591.1_36492	0.13489	0.255644	0.615333
NW_019945595.1	15464	NW_019945595.1_15464	0	0.00102197	0.00620128
NW_019945597.1	3505	NW_019945597.1_3505	0.0613661	0.055837	0
NW_019945626.1	30035	NW_019945626.1_30035	0	0.0219865	0
NW_019945626.1	30068	NW_019945626.1_30068	0.00180764	0.0166349	0
NW_019945640.1	6571	NW_019945640.1_6571	0.0334396	0.0723195	0
NW_019945657.1	35415	NW_019945657.1_35415	0.00950969	0	0
NW_019945657.1	68913	NW_019945657.1_68913	0.185519	0	0.0882894
NW_019945657.1	69136	NW_019945657.1_69136	0.185519	0	0.0882894
NW_019945657.1	69144	NW_019945657.1_69144	0.185519	0	0.0882894
NW_019945668.1	2022	NW_019945668.1_2022	0	0	0
NW_019945669.1	61400	NW_019945669.1_61400	0	0.00314095	0.00546144
NW_019945682.1	12434	NW_019945682.1_12434	0	0.030451	0
NW_019945682.1	12518	NW_019945682.1_12518	0	0.030451	0
NW_019945695.1	5754	NW_019945695.1_5754	0.0248191	0	0.0314891
NW_019945714.1	24015	NW_019945714.1_24015	0.0779512	0.0122617	0.00429651
NW_019945710.1	39437	NW_019945710.1_39437	0	0	0
NW_019945718.1	51516	NW_019945718.1_51516	0.0314384	0.146324	0.0314384
NW_019945718.1	72697	NW_019945718.1_72697	0	0	0
NW_019945722.1	12680	NW_019945722.1_12680	0.0695231	0.0473888	0
NW_019945722.1	12685	NW_019945722.1_12685	0.0695231	0.0473888	0
NW_019945731.1	45685	NW_019945731.1_45685	0.0265003	0.0854893	0.00978196
NW_019945737.1	24383	NW_019945737.1_24383	0.0407298	0.2048	0.0320276
NW_019945737.1	49464	NW_019945737.1_49464	0.0204815	0	0.0111006
NW_019945737.1	49471	NW_019945737.1_49471	0.00677482	0	0
NW_019945737.1	56950	NW_019945737.1_56950	0.0552477	0	0.0152082
NW_019945733.1	85085	NW_019945733.1_85085	0	0.0465145	0.0331703
NW_019945733.1	85236	NW_019945733.1_85236	0	0.0432039	0.0200322
NW_019945761.1	5632	NW_019945761.1_5632	0.0573832	0	0.0371573
NW_019945761.1	5668	NW_019945761.1_5668	0.0573832	0	0.0371573
NW_019945786.1	33468	NW_019945786.1_33468	0.100381	0.221444	0.0334084
NW_019945799.1	44201	NW_019945799.1_44201	0.0141591	0.0148683	0
NW_019945799.1	44220	NW_019945799.1_44220	0.0328231	0.020406	0
NW_019945826.1	62154	NW_019945826.1_62154	0	0	0
NW_019945826.1	62230	NW_019945826.1_62230	0	0	0
NW_019945833.1	57560	NW_019945833.1_57560	0.0124434	0.0567822	0.142268
NW_019945833.1	57593	NW_019945833.1_57593	0	0.00213725	0.0385027
NW_019945833.1	57698	NW_019945833.1_57698	0	0.00771774	0
NW_019945851.1	26718	NW_019945851.1_26718	0	0	0.000206854
NW_019945853.1	39733	NW_019945853.1_39733	0	0	0
NW_019945853.1	44052	NW_019945853.1_44052	0.0185614	0.0100878	0
NW_019945877.1	50458	NW_019945877.1_50458	0.0234872	0	0.0613046
NW_019945896.1	5808	NW_019945896.1_5808	0.144232	0	0.151723
NW_019945924.1	8269	NW_019945924.1_8269	0	0	0
NW_019945924.1	12897	NW_019945924.1_12897	0	0.0177084	0
NW_019945924.1	12983	NW_019945924.1_12983	0	0.0177084	0
NW_019945924.1	13071	NW_019945924.1_13071	0	0.0177084	0
NW_019945930.1	22471	NW_019945930.1_22471	0	0	0.0135768
NW_019945930.1	28907	NW_019945930.1_28907	0.26218	0.121897	0.0212132
NW_019945930.1	28936	NW_019945930.1_28936	0.230389	0.133569	0.00263062
NW_019945940.1	12977	NW_019945940.1_12977	0.00261691	0.00261691	0
NW_019945940.1	13002	NW_019945940.1_13002	0.00261691	0.00261691	0
NW_019945940.1	25778	NW_019945940.1_25778	0	0	0
NW_019945940.1	25782	NW_019945940.1_25782	0	0	0
NW_019945940.1	25927	NW_019945940.1_25927	0	0	0
NW_019945939.1	32030	NW_019945939.1_32030	0	0.0130297	0
NW_019945948.1	3888	NW_019945948.1_3888	0	0.15113	0.15113
NW_019945948.1	4027	NW_019945948.1_4027	0.0296962	0	0
NW_019945948.1	4028	NW_019945948.1_4028	0	0	0
NW_019945948.1	4029	NW_019945948.1_4029	0.0296962	0	0
NW_019945948.1	4032	NW_019945948.1_4032	0	0	0
NW_019945948.1	4036	NW_019945948.1_4036	0.0296962	0	0
NW_019945948.1	4044	NW_019945948.1_4044	0.0296962	0	0
NW_019945948.1	4045	NW_019945948.1_4045	0	0	0
NW_019945948.1	4046	NW_019945948.1_4046	0	0	0
NW_019945948.1	4049	NW_019945948.1_4049	0.0290108	0	0
NW_019945948.1	4105	NW_019945948.1_4105	0	0	0
NW_019945948.1	13169	NW_019945948.1_13169	0.0213927	0	0.0553052
NW_019945950.1	53725	NW_019945950.1_53725	0	0	0
NW_019945966.1	28747	NW_019945966.1_28747	0	0.0460442	0.02671
NW_019945977.1	29680	NW_019945977.1_29680	0.000734803	0	0
NW_019945986.1	10738	NW_019945986.1_10738	0.378328	0.155431	0.0288295
NW_019945995.1	9823	NW_019945995.1_9823	0	0.0328678	0.01135
NW_019946015.1	37410	NW_019946015.1_37410	0	0.16216	0.146346
NW_019946022.1	9096	NW_019946022.1_9096	0	0	0
NW_019946022.1	9250	NW_019946022.1_9250	0	0	0
NW_019946020.1	19857	NW_019946020.1_19857	0.0125448	0.0101082	0
NW_019946020.1	19864	NW_019946020.1_19864	0.0125448	0.0101082	0
NW_019946020.1	19882	NW_019946020.1_19882	0.0125448	0.0101082	0
NW_019946020.1	19899	NW_019946020.1_19899	0.0125448	0.0101082	0
NW_019946020.1	19916	NW_019946020.1_19916	0.0125448	0.0101082	0
NW_019946020.1	19917	NW_019946020.1_19917	0.0125448	0.0101082	0
NW_019946020.1	19919	NW_019946020.1_19919	0.0125448	0.0101082	0
NW_019946020.1	19928	NW_019946020.1_19928	0.0125448	0.0101082	0
NW_019946020.1	19950	NW_019946020.1_19950	0.0125448	0.0101082	0
NW_019946020.1	19951	NW_019946020.1_19951	0.0159483	0.0246361	0
NW_019946041.1	30797	NW_019946041.1_30797	0	0	0
NW_019946041.1	30841	NW_019946041.1_30841	0	0	0
NW_019946047.1	13623	NW_019946047.1_13623	0	0	0.0164477
NW_019946051.1	22235	NW_019946051.1_22235	0	0	0.000825156
NW_019946065.1	44206	NW_019946065.1_44206	0	0	0
NW_019946096.1	15345	NW_019946096.1_15345	0	0.22796	0.22796
NW_019946096.1	15406	NW_019946096.1_15406	0	0.22796	0.22796
NW_019946096.1	15407	NW_019946096.1_15407	0	0.22796	0.22796
NW_019946096.1	15417	NW_019946096.1_15417	0	0.22796	0.22796
NW_019946096.1	15419	NW_019946096.1_15419	0	0.260291	0.260291
NW_019946096.1	15420	NW_019946096.1_15420	0	0.22796	0.22796
NW_019946096.1	15421	NW_019946096.1_15421	0	0.223253	0.223253
NW_019946106.1	29002	NW_019946106.1_29002	0.0101397	0.084918	0.183791
NW_019946106.1	36173	NW_019946106.1_36173	0	0.0078793	0.00974679
NW_019946106.1	36175	NW_019946106.1_36175	0	0.0191166	0.0159491
NW_019946106.1	36176	NW_019946106.1_36176	0	0.013283	0.000526121
NW_019946106.1	51679	NW_019946106.1_51679	0.01992	0.0770199	0.205203
NW_019946114.1	10389	NW_019946114.1_10389	0	0	0
NW_019946114.1	10395	NW_019946114.1_10395	0	0	0
NW_019946114.1	10425	NW_019946114.1_10425	0	0	0
NW_019946114.1	10434	NW_019946114.1_10434	0	0	0
NW_019946118.1	8973	NW_019946118.1_8973	0.039368	0.00144458	0.112835
NW_019946118.1	9128	NW_019946118.1_9128	0.039368	0.00144458	0.112835
NW_019946120.1	4123	NW_019946120.1_4123	0.00616351	0	0.0121039
NW_019946120.1	4215	NW_019946120.1_4215	0.00735036	0.0677953	0.022729
NW_019946120.1	4216	NW_019946120.1_4216	0.00735036	0.0677953	0.022729
NW_019946120.1	4217	NW_019946120.1_4217	0.00735036	0.0677953	0.022729
NW_019946120.1	4218	NW_019946120.1_4218	0.0049879	0.0408251	0.00332977
NW_019946120.1	4243	NW_019946120.1_4243	0.00735036	0.0677953	0.022729
NW_019946120.1	4249	NW_019946120.1_4249	0.00735036	0.0677953	0.022729
NW_019946125.1	16176	NW_019946125.1_16176	0.0870047	0.305748	0.660529
NW_019946125.1	27543	NW_019946125.1_27543	0.014909	0	0
NW_019946143.1	11134	NW_019946143.1_11134	0	0.0022014	0
NW_019946143.1	11170	NW_019946143.1_11170	0	0.0022014	0
NW_019946156.1	24816	NW_019946156.1_24816	0	0	0
NW_019946167.1	30317	NW_019946167.1_30317	0	0.152193	0.164792
NW_019946179.1	15943	NW_019946179.1_15943	0.0495046	0.0178738	0.141281
NW_019946179.1	15947	NW_019946179.1_15947	0.0663123	0	0.111918
NW_019946179.1	16146	NW_019946179.1_16146	0.0186774	0.0544629	0.159991
NW_019946193.1	47971	NW_019946193.1_47971	0.0862752	0.0125057	0.225151
NW_019946202.1	110070	NW_019946202.1_110070	0.005495	0.0573627	0.154128
NW_019946202.1	110072	NW_019946202.1_110072	0.005495	0.0573627	0.154128
NW_019946202.1	110077	NW_019946202.1_110077	0.0102154	0.058078	0.156977
NW_019946202.1	110082	NW_019946202.1_110082	0.0112169	0.0663074	0.167756
NW_019946202.1	110091	NW_019946202.1_110091	0.0102154	0.058078	0.156977
NW_019946214.1	32754	NW_019946214.1_32754	0	0.0035583	0
NW_019946214.1	32777	NW_019946214.1_32777	0.00134712	0	0
NW_019946214.1	32783	NW_019946214.1_32783	0.0106409	0	0.016759
NW_019946214.1	32785	NW_019946214.1_32785	0	0	0
NW_019946214.1	32790	NW_019946214.1_32790	0.0101008	0	0.0183597
NW_019946214.1	32793	NW_019946214.1_32793	0.0101008	0	0.0183597
NW_019946214.1	32799	NW_019946214.1_32799	0	0	0.001678
NW_019946214.1	32811	NW_019946214.1_32811	0.0101008	0	0.0183597
NW_019946214.1	32813	NW_019946214.1_32813	0	0	0
NW_019946214.1	32817	NW_019946214.1_32817	0.00903914	0	0.00578453
NW_019946214.1	32829	NW_019946214.1_32829	0	0	0
NW_019946214.1	32830	NW_019946214.1_32830	0	0	0
NW_019946214.1	32836	NW_019946214.1_32836	0.00634357	0	0
NW_019946214.1	32839	NW_019946214.1_32839	0.0101008	0	0.0183597
NW_019946214.1	32847	NW_019946214.1_32847	0	0	0
NW_019946214.1	32852	NW_019946214.1_32852	0	0.00197549	0.0299501
NW_019946228.1	46024	NW_019946228.1_46024	0.0533576	0.21993	0.0507247
NW_019946245.1	23918	NW_019946245.1_23918	0.22394	0.104328	0.00116757
NW_019946245.1	23923	NW_019946245.1_23923	0.0678812	0.115633	0
NW_019946257.1	27435	NW_019946257.1_27435	0.00603498	0	0.00802974
NW_019946263.1	43146	NW_019946263.1_43146	0.0510558	0.00447483	0
NW_019946270.1	1352	NW_019946270.1_1352	0.276405	0	0.20434
NW_019946295.1	11068	NW_019946295.1_11068	0	0.000673285	0
NW_019946310.1	4190	NW_019946310.1_4190	0	0	0
NW_019946331.1	9788	NW_019946331.1_9788	0.187049	0.0907629	0.0048366
NW_019946331.1	9795	NW_019946331.1_9795	0.0220209	0.0191071	0.108218
NW_019946331.1	9876	NW_019946331.1_9876	0.297175	0.0791893	0.0556013
NW_019946334.1	29048	NW_019946334.1_29048	0.166021	0	0.166021
NW_019946350.1	27849	NW_019946350.1_27849	0.000384079	0	0.00991654
NW_019946354.1	60747	NW_019946354.1_60747	0	0.0033322	0.0101226
NW_019946356.1	5373	NW_019946356.1_5373	0	0	0.0064052
NW_019946357.1	22792	NW_019946357.1_22792	0.0204767	0.0972709	0.0278104
NW_019946362.1	40750	NW_019946362.1_40750	0.143098	0	0.0802368
NW_019946362.1	40752	NW_019946362.1_40752	0.10949	0	0.052129
NW_019946362.1	40753	NW_019946362.1_40753	0.160266	0	0.0883741
NW_019946362.1	40754	NW_019946362.1_40754	0.1659	0	0.113051
NW_019946362.1	40755	NW_019946362.1_40755	0.104567	0	0.0565139
NW_019946362.1	40758	NW_019946362.1_40758	0.160266	0	0.0883741
NW_019946362.1	40759	NW_019946362.1_40759	0.136524	0	0.0727824
NW_019946362.1	40760	NW_019946362.1_40760	0.141018	0	0.0807336
NW_019946362.1	40763	NW_019946362.1_40763	0.171811	0	0.10576
NW_019946362.1	40768	NW_019946362.1_40768	0.163201	0	0.0879975
NW_019946362.1	40773	NW_019946362.1_40773	0.128463	0	0.0834565
NW_019946362.1	40775	NW_019946362.1_40775	0.133859	0	0.0647897
NW_019946362.1	40776	NW_019946362.1_40776	0.13534	0	0.0734152
NW_019946362.1	40777	NW_019946362.1_40777	0.110581	0	0.0622959
NW_019946362.1	40779	NW_019946362.1_40779	0.121588	0.000470997	0.0508585
NW_019946362.1	40783	NW_019946362.1_40783	0.106131	0	0.0446871
NW_019946362.1	40784	NW_019946362.1_40784	0.143921	0.00152041	0.0655121
NW_019946362.1	40785	NW_019946362.1_40785	0.123769	0	0.0581528
NW_019946362.1	40787	NW_019946362.1_40787	0.110016	0	0.0508508
NW_019946373.1	4128	NW_019946373.1_4128	0	0.0136996	0.0285516
NW_019946373.1	4146	NW_019946373.1_4146	0.0423634	0.0558482	0.237188
NW_019946373.1	4186	NW_019946373.1_4186	0.0336547	0	0.0545801
NW_019946379.1	20591	NW_019946379.1_20591	0.0273645	0.113908	0.277582
NW_019946379.1	20601	NW_019946379.1_20601	0.0273645	0.113908	0.277582
NW_019946379.1	20602	NW_019946379.1_20602	0.0273645	0.113908	0.277582
NW_019946379.1	20629	NW_019946379.1_20629	0.0273645	0.113908	0.277582
NW_019946400.1	29072	NW_019946400.1_29072	0.0004168	0	0
NW_019946400.1	29073	NW_019946400.1_29073	0	0	0.0334763
NW_019946438.1	58792	NW_019946438.1_58792	0.00287726	0	0
NW_019946438.1	58841	NW_019946438.1_58841	0.00287726	0	0
NW_019946438.1	58847	NW_019946438.1_58847	0.00287726	0	0
NW_019946438.1	59007	NW_019946438.1_59007	0.00287726	0	0
NW_019946438.1	59053	NW_019946438.1_59053	0.00287726	0	0
NW_019946438.1	59054	NW_019946438.1_59054	0.00796725	0.00448321	0
NW_019946447.1	58086	NW_019946447.1_58086	0.0135559	0	0.0322957
NW_019946457.1	11691	NW_019946457.1_11691	0.0282879	0.0308362	0
NW_019946468.1	15147	NW_019946468.1_15147	0	0.0137948	0.0525347
NW_019946468.1	15204	NW_019946468.1_15204	0	0.0137948	0.0525347
NW_019946468.1	15337	NW_019946468.1_15337	0	0.018119	0.0491188
NW_019946468.1	66376	NW_019946468.1_66376	0	0	0
NW_019946472.1	18521	NW_019946472.1_18521	0	0	0
NW_019946472.1	18553	NW_019946472.1_18553	0.0289723	0	0.00762303
NW_019946473.1	37413	NW_019946473.1_37413	0.0676724	0	0.0676724
NW_019946473.1	37420	NW_019946473.1_37420	0.0817011	0	0.0817011
NW_019946490.1	23494	NW_019946490.1_23494	0.251098	0	0.251098
NW_019946490.1	23620	NW_019946490.1_23620	0.00640726	0.0153171	0
NW_019946490.1	23629	NW_019946490.1_23629	0.251098	0	0.251098
NW_019946490.1	23630	NW_019946490.1_23630	0.210925	0	0.210925
NW_019946490.1	23680	NW_019946490.1_23680	0.210925	0	0.210925
NW_019946507.1	38895	NW_019946507.1_38895	0	0	0.00284102
NW_019946531.1	27584	NW_019946531.1_27584	0.0264458	0	0.0539823
NW_019946531.1	27586	NW_019946531.1_27586	0.0255882	0	0.0484761
NW_019946531.1	27592	NW_019946531.1_27592	0.0263763	0	0.0495824
NW_019946531.1	27601	NW_019946531.1_27601	0.0263763	0	0.0495824
NW_019946531.1	27603	NW_019946531.1_27603	0.0204573	0	0.0539823
NW_019946531.1	27604	NW_019946531.1_27604	0.0178948	0	0.0441591
NW_019946531.1	27606	NW_019946531.1_27606	0.0263763	0	0.0495824
NW_019946531.1	27611	NW_019946531.1_27611	0.072701	0	0.072701
NW_019946531.1	27613	NW_019946531.1_27613	0.0532248	0	0.0532248
NW_019946531.1	27621	NW_019946531.1_27621	0.0456589	0	0.0456589
NW_019946540.1	2065	NW_019946540.1_2065	0.0198324	0.0952865	0.0218349
NW_019946545.1	9566	NW_019946545.1_9566	0.0321681	0.0909647	0
NW_019946545.1	9707	NW_019946545.1_9707	0.0119447	0.0323642	0
NW_019946549.1	35342	NW_019946549.1_35342	0.0172523	0	0.0107523
NW_019946549.1	35346	NW_019946549.1_35346	0.0172523	0	0.0107523
NW_019946549.1	35350	NW_019946549.1_35350	0	0	0.0220541
NW_019946549.1	35355	NW_019946549.1_35355	0.056393	0	0
NW_019946549.1	35361	NW_019946549.1_35361	0.0172523	0	0.0107523
NW_019946549.1	35369	NW_019946549.1_35369	0	0	0.0220541
NW_019946549.1	35377	NW_019946549.1_35377	0	0	0.0220541
NW_019946549.1	35387	NW_019946549.1_35387	0	0	0.0220541
NW_019946549.1	35570	NW_019946549.1_35570	0.0761371	0.00190012	0
NW_019946549.1	35623	NW_019946549.1_35623	0.0761371	0.00190012	0
NW_019946567.1	4420	NW_019946567.1_4420	0.0534587	0	0.0191455
NW_019946567.1	4433	NW_019946567.1_4433	0	0	0
NW_019946595.1	19420	NW_019946595.1_19420	0	0.0045111	0.00349706
NW_019946605.1	1942	NW_019946605.1_1942	0.260989	0	0.260989
NW_019946605.1	1955	NW_019946605.1_1955	0.280435	0	0.280435
NW_019946614.1	17848	NW_019946614.1_17848	0.0584965	0	0.111183
NW_019946619.1	13024	NW_019946619.1_13024	0.039422	0.00125599	0
NW_019946619.1	13196	NW_019946619.1_13196	0.0422043	0.00151314	0
NW_019946619.1	13254	NW_019946619.1_13254	0.0265931	0.0137113	0
NW_019946628.1	9461	NW_019946628.1_9461	0.296293	0.19346	0.0102334
NW_019946634.1	59112	NW_019946634.1_59112	0.0451487	0.00701505	0
NW_019946659.1	26368	NW_019946659.1_26368	0	0.03856	0.0419006
NW_019946659.1	26447	NW_019946659.1_26447	0	0.00215042	0
NW_019946690.1	12169	NW_019946690.1_12169	0.343108	0	0.343108
NW_019946710.1	11897	NW_019946710.1_11897	0.0175618	0	0.0175618
NW_019946710.1	11908	NW_019946710.1_11908	0.0198367	0.00740245	0
NW_019946710.1	14299	NW_019946710.1_14299	0.0507924	0	0.0152933
NW_019946714.1	52362	NW_019946714.1_52362	0	0	0
NW_019946714.1	52372	NW_019946714.1_52372	0	0	0
NW_019946721.1	77784	NW_019946721.1_77784	0.0222688	0.0222688	0
NW_019946729.1	41760	NW_019946729.1_41760	0	0.0573583	0.075594
NW_019946729.1	41836	NW_019946729.1_41836	0	0.0573583	0.075594
NW_019946768.1	19684	NW_019946768.1_19684	0	0	0
NW_019946769.1	3318	NW_019946769.1_3318	0	0	0
NW_019946769.1	3321	NW_019946769.1_3321	0	0	0
NW_019946782.1	21321	NW_019946782.1_21321	0.0107862	0	0
NW_019946782.1	21323	NW_019946782.1_21323	0.0107862	0	0
NW_019946782.1	21341	NW_019946782.1_21341	0.0125041	0	0
NW_019946782.1	21377	NW_019946782.1_21377	0.00995786	0	0
NW_019946782.1	21454	NW_019946782.1_21454	0.00995786	0	0
NW_019946782.1	21460	NW_019946782.1_21460	0.0105817	0.000573165	0
NW_019946804.1	15578	NW_019946804.1_15578	0.0625699	0	0.0625699
NW_019946824.1	35203	NW_019946824.1_35203	0.0371706	0	0.0438772
NW_019946848.1	39581	NW_019946848.1_39581	0.129524	0.172193	0
NW_019946863.1	1318	NW_019946863.1_1318	0.00515811	0.045848	0.131893
NW_019946866.1	47481	NW_019946866.1_47481	0.0301417	0.0890611	0.286398
NW_019946872.1	28464	NW_019946872.1_28464	0	0.0334846	0
NW_019946875.1	30188	NW_019946875.1_30188	0	0	0
NW_019946882.1	6837	NW_019946882.1_6837	0	0	0
NW_019946882.1	6840	NW_019946882.1_6840	0	0	0
NW_019946882.1	6862	NW_019946882.1_6862	0	0	0
NW_019946885.1	50453	NW_019946885.1_50453	0.0778835	0.138076	0
NW_019946889.1	11874	NW_019946889.1_11874	0.0533628	0.296223	0.550932
NW_019946889.1	12094	NW_019946889.1_12094	0.0533628	0.296223	0.550932
NW_019946896.1	22095	NW_019946896.1_22095	0.0264465	0.0836446	0.00501766
NW_019946902.1	23500	NW_019946902.1_23500	0.0135784	0	0.0054798
NW_019946902.1	23502	NW_019946902.1_23502	0.0135784	0	0.0054798
NW_019946902.1	23519	NW_019946902.1_23519	0.0135784	0	0.0054798
NW_019946902.1	23528	NW_019946902.1_23528	0.0135784	0	0.0054798
NW_019946902.1	23529	NW_019946902.1_23529	0.0135784	0	0.0054798
NW_019946902.1	23547	NW_019946902.1_23547	0.0135784	0	0.0054798
NW_019946902.1	23555	NW_019946902.1_23555	0.0135784	0	0.0054798
NW_019946914.1	10518	NW_019946914.1_10518	0	0	0.00103646
NW_019946920.1	10816	NW_019946920.1_10816	0.0296402	0.103554	0.0220167
NW_019946920.1	11060	NW_019946920.1_11060	0.0323692	0.106547	0.0171834
NW_019946957.1	4104	NW_019946957.1_4104	0.462251	0	0.462251
NW_019946957.1	4210	NW_019946957.1_4210	0.365121	0	0.365121
NW_019946981.1	34161	NW_019946981.1_34161	0.0331477	0	0.0106097
NW_019946981.1	34162	NW_019946981.1_34162	0.0331477	0	0.0106097
NW_019946988.1	94973	NW_019946988.1_94973	0.213196	0.0225266	0.0903574
NW_019946994.1	21476	NW_019946994.1_21476	0	0	0
NW_019947005.1	7916	NW_019947005.1_7916	0.158584	0.00655043	0.282905
NW_019947025.1	52147	NW_019947025.1_52147	0	0.00206626	0
NW_019947032.1	19230	NW_019947032.1_19230	0	0	0
NW_019947032.1	19234	NW_019947032.1_19234	0	0	0
NW_019947032.1	19526	NW_019947032.1_19526	0	0	0
NW_019947051.1	37478	NW_019947051.1_37478	0.650206	0	0.650206
NW_019947051.1	37479	NW_019947051.1_37479	0.650206	0	0.650206
NW_019947051.1	37522	NW_019947051.1_37522	0.650206	0	0.650206
NW_019947096.1	17535	NW_019947096.1_17535	0.0313457	0.103811	0.00874043
NW_019947096.1	17552	NW_019947096.1_17552	0.0283317	0.107857	0.0122052
NW_019947116.1	10317	NW_019947116.1_10317	0.00739636	0.0416051	0
NW_019947123.1	40929	NW_019947123.1_40929	0.0983021	0	0.0983021
NW_019947123.1	40954	NW_019947123.1_40954	0	0	0
NW_019947125.1	5538	NW_019947125.1_5538	0.0006928	0.0111932	0.0685791
NW_019947125.1	5556	NW_019947125.1_5556	0.0006928	0.0111932	0.0685791
NW_019947125.1	5580	NW_019947125.1_5580	0.00116194	0.0103164	0.0673203
NW_019947147.1	52251	NW_019947147.1_52251	0	0	0
NW_019947164.1	16425	NW_019947164.1_16425	0.000224431	0.00577496	0.052182
NW_019947164.1	16681	NW_019947164.1_16681	0.000224431	0.00577496	0.052182
NW_019947182.1	53923	NW_019947182.1_53923	0.0122386	0.0323791	0
NW_019947182.1	53947	NW_019947182.1_53947	0.00530202	0.0538466	0.00143198
NW_019947182.1	53949	NW_019947182.1_53949	0	0.052212	0.0153487
NW_019947182.1	53958	NW_019947182.1_53958	0.00648126	0.0553342	0.000803566
NW_019947182.1	53970	NW_019947182.1_53970	0	0.0555795	0.0157729
NW_019947182.1	53971	NW_019947182.1_53971	0	0.0487868	0.0148607
NW_019947182.1	53973	NW_019947182.1_53973	0.0045546	0.0553342	0.00266497
NW_019947182.1	53975	NW_019947182.1_53975	0	0.0615898	0.0168573
NW_019947182.1	53982	NW_019947182.1_53982	0	0.0572428	0.0147429
NW_019947182.1	53983	NW_019947182.1_53983	0.0183065	0.0555795	0
NW_019947182.1	53985	NW_019947182.1_53985	0	0.0337398	0.00906359
NW_019947182.1	53990	NW_019947182.1_53990	0.00530202	0.0538466	0.00143198
NW_019947182.1	53991	NW_019947182.1_53991	0.00571202	0.0568098	0.00201572
NW_019947182.1	53993	NW_019947182.1_53993	0.0045546	0.0489686	0.000803566
NW_019947182.1	53994	NW_019947182.1_53994	0	0.0555795	0.0157729
NW_019947182.1	54002	NW_019947182.1_54002	0	0.0767651	0.0477493
NW_019947191.1	13400	NW_019947191.1_13400	0.0802267	0	0.0802267
NW_019947191.1	13437	NW_019947191.1_13437	0.160121	0	0.160121
NW_019947191.1	13620	NW_019947191.1_13620	0	0.0329528	0.0109331
NW_019947191.1	13628	NW_019947191.1_13628	0	0.0329528	0.0109331
NW_019947191.1	13633	NW_019947191.1_13633	0	0.0342355	0.00334974
NW_019947191.1	13645	NW_019947191.1_13645	0	0.0329528	0.0109331
NW_019947191.1	13650	NW_019947191.1_13650	0	0.0326709	0.0042655
NW_019947191.1	13655	NW_019947191.1_13655	0	0.0302697	0.00248647
NW_019947191.1	13671	NW_019947191.1_13671	0	0.0329528	0.0109331
NW_019947191.1	13684	NW_019947191.1_13684	0	0.0313493	0.00910713
NW_019947191.1	13694	NW_019947191.1_13694	0	0.0415347	0.00757268
NW_019947191.1	13697	NW_019947191.1_13697	0	0.0326709	0.0042655
NW_019947191.1	13698	NW_019947191.1_13698	0	0.0457399	0.0155889
NW_019947281.1	28192	NW_019947281.1_28192	0.17244	0.19354	0
NW_019947281.1	28215	NW_019947281.1_28215	0.00515354	0	0
NW_019947281.1	28223	NW_019947281.1_28223	0.242425	0.111642	0.0169787
NW_019947292.1	11228	NW_019947292.1_11228	0	0.00262085	0
NW_019947292.1	11235	NW_019947292.1_11235	0	0.00927247	0.00951328
NW_019947304.1	4951	NW_019947304.1_4951	0.0409299	0	0.0419518
NW_019947304.1	4990	NW_019947304.1_4990	0.0213256	0	0.0501874
NW_019947321.1	21392	NW_019947321.1_21392	0.00616674	0	0.00702278
NW_019947323.1	13249	NW_019947323.1_13249	0.00688054	0.00373248	0
NW_019947326.1	15359	NW_019947326.1_15359	0	0.032638	0.0349064
NW_019947344.1	6267	NW_019947344.1_6267	0.354407	0.160514	0.0363185
NW_019947344.1	6268	NW_019947344.1_6268	0.354407	0.160514	0.0363185
NW_019947344.1	6454	NW_019947344.1_6454	0.347259	0.14948	0.0375364
NW_019947346.1	41453	NW_019947346.1_41453	0	0.0105115	0.0144745
NW_019947352.1	14375	NW_019947352.1_14375	0.0221029	0	0
NW_019947352.1	14384	NW_019947352.1_14384	0.00906474	0.0645116	0.00500701
